id,bid,正文,日期,工具,点赞数,评论数,转发数,话题
4592988917079496,JD147tHHq,#WE V5#【WE 1:1 V5】“受害者”马老师有话说@马小跳跳Mxt ：悲伤打训练赛总是不给我打蓝然后老是往上刷，最后假装让我去下路吃线，然后偷偷把蓝吃了我就监工过1次可是那次之后再也没给过我蓝了 腾讯电竞的微博视频 ,2021-01-13,teamwe超话,67,21,5,WE V5
4592981531171659,JD0Sd4UNJ,#Hero晋级冬冠四强##Hero战胜RNGM#恭喜@南京Hero久竞 战胜RNG.M成功挺进2020王者荣耀冬季冠军杯四强金陵少年宏图显，无所畏惧攀高峰继续加油吧 ,2021-01-13,KPL超话,18,11,1,"Hero晋级冬冠四强,Hero战胜RNGM"
4592980427801440,JD0QqwJvG,#WE V5#【WE 1:1 V5】V5不断开团成功扩大优势，轻松拿下WE恭喜V5扳回一局[加油][加油]英雄联盟赛事的微博视频 ,2021-01-13,英雄联盟超话,12,8,3,WE V5
4592965638690938,JD0szAsUq,#WE V5#【WE 1:0 V5】WE中期团战打出0换5，Jiumeng卡莎完美输出WE在27分钟结束了比赛恭喜WE先下一局[加油][加油]英雄联盟赛事的微博视频 ,2021-01-13,英雄联盟超话,16,9,2,WE V5
4592961470596781,JD0lR2vfv,英雄联盟超话今天是圣锤之毅波比登陆召唤师峡谷11周年的日子🎉🎉🎉恭喜这个波比你知道吗？以下四名选手中哪一位没有使用过中单波比呢 腾讯电竞的微博投票 ,2021-01-13,英雄联盟超话,264,9,4,
4592948068496346,JD00ezEhQ,#V掌门说#看眼睛识选手昨天的题目大🔥都猜出来了吗👉👉微博正文今天的题目如下👇👇👇（蛮简单的，V掌门就不给提示了）👁️👃👁️你能猜到他们都是谁吗 ,2021-01-13,英雄联盟超话,92,55,2,V掌门说
4592937722451847,JCZJyahPV,#2021LPL# #LNG iG#V掌门来给大家介绍一下今天将迎来LPL首秀的打野选手Tarzan，作为前GRF战队的核心选手，Tarzan帮助队伍在2018、2019年屡创佳绩，在S9全球总决赛中取得了8强的成绩。在昔日的LCK赛场，Tarzan留下了寡妇插眼偷家、猪妹抢龙等一系列名场面。这一次来到LNG，Tarzan又会有什么精彩发挥？让我们拭目以待[加油][加油]你觉得今天Tarzan的LPL首秀表现会如何呢,2021-01-13,英雄联盟超话,20,11,2,"2021LPL,LNG iG"
4592933527094675,JCZCMtLEf,英雄联盟超话#2021LPL##LNG iG# 19:00  LNG vs iG Tarzan迎来LPL赛场首秀谁能拿下比赛的胜利？请给出你的预测 腾讯电竞的微博投票 ,2021-01-13,英雄联盟超话,289,10,5,"2021LPL,LNG iG"
4592927638296477,JCZthyOi9,【香克斯追星Rookie：是谁杀了义进哥】昨晚Jiumeng直播排到了Rookie，肉鸡的卢锡安被对面佐伊单杀了...Jiumeng：哇单杀义进Rookie小粉丝香克斯大喊：谁？谁单杀义进让我看看id 腾讯电竞的微博视频 ,2021-01-13,teamwe超话,146,36,19,
4592917459240954,JCZcRCLZE,#2020王者荣耀冬冠#正赛今日打响 八强战队集结，向着最终的冰凤凰杯发起冲击[加油]忘掉所有质疑，期待各位选手在赛场上的精彩发挥 腾讯电竞的微博视频 ,2021-01-13,KPL超话,15,10,2,2020王者荣耀冬冠
4592913370318877,JCZ6h1kXb,【趣味定妆照第十二弹】RW这个造型，V掌门总觉得很熟悉#LPL春季赛选手定妆照# ,2021-01-13,英雄联盟超话,36,12,2,LPL春季赛选手定妆照
4592899192527074,JCYJpaBpg,KPL超话 #2020王者荣耀冬冠##DYG对阵杭州LGD# 19:00 DYG vs 杭州LGD大鹅 两军相交，只有一方能够晋级四强[加油][加油]谁能赢得比赛的胜利？请给出你的预测 腾讯电竞的微博投票 ,2021-01-13,KPL超话,285,10,4,"2020王者荣耀冬冠,DYG对阵杭州LGD"
4592886966391752,JCYpGqOMM,【Jiumeng直播卡莎天秀，惊呆队友狂ping问号❓❓❓】Jiumeng卡莎丝血1v3疯狂走位，细节拉满进来学技术了xdm 腾讯电竞的微博视频 ,2021-01-13,WEjiumeng超话,90,31,6,
4592880595765122,JCYfpobLQ,KPL超话#2020王者荣耀冬冠##南京Hero对阵RNGM# 15:00 RNG.M vs 南京Hero久竞 Bo7大战开始[加油][加油]双方只有一支战队能够挺进下一轮谁能赢得比赛的胜利？请给出你的预测 腾讯电竞的微博投票 ,2021-01-13,KPL超话,768,13,6,"2020王者荣耀冬冠,南京Hero对阵RNGM"
4592873108674094,JCY3kAowK,英雄联盟超话#2021LPL##WE V5# 17:00  WE vs V5  新生代上路Breathe大战老牌上单Langx谁能拿下比赛的胜利？请给出你的预测 腾讯电竞的微博投票 ,2021-01-13,英雄联盟超话,1105,22,14,"2021LPL,WE V5"
4592864614426026,JCXPDizpw,#2021LPL# #WE V5#17:00  WE vs V5，beishang野区交手Weiwei来看下两位选手上个赛季的数据对比吧两位选手都是各自战队的节奏发动机，两人的KDA和参团率都排在联赛前五名的位置。同时，Weiwei和beishang的输出占比都高达了16.8%，并且两位打野选手在上赛季都拿到了5次MVP[加油][加油]两人上赛季使用最多的英雄都是男枪，beishang14局7胜，Weiwei13局9胜。同时，两位选手的千珏在上个赛季也都是百分百胜率大家觉得谁更能带动野区节奏，帮助队伍取得胜利呢,2021-01-13,英雄联盟超话,23,14,2,"2021LPL,WE V5"
4592849590951551,JCXrp3ZxB,LPL春季赛 今日首发名单及看点17:00  WE vs V5  中路Shanks对上Mole19:00  LNG vs iG  Tarzan LPL首秀遇上新生代打野XUN#WE V5# #LNG iG# ,2021-01-13,英雄联盟超话,20,17,2,"WE V5,LNG iG"
4592841856917243,JCXeVt1ur,#早安V掌门#大家周三早上好呀大家第一次接触的MOBA类游戏是什么呢？#一本耐撕的电竞日历# ,2021-01-13,腾讯电竞超话,26,31,4,"早安V掌门,一本耐撕的电竞日历"
4592688253116991,JCTfbd4S3,英雄联盟超话#夜话电竞#截止目前，在2021LPL春季赛赛场上，凯南一共出场5次，而胜率却为0% 大家觉得这是什么原因呢 ,2021-01-12,英雄联盟超话,47,25,2,夜话电竞
4592676995600128,JCSX1nuQE,【@LNGaming电子竞技俱乐部 官宣：#Rather担任LNG主教练#】前GRF教练申亨燮（ID：Rather）正式加盟LNG英雄联盟分部担任教练一职[加油][加油]Rather教练是GRF战队的初代中单，跟随战队从韩国次级联赛杀入LCK。2019年加盟闪电狼，帮助闪电狼斩获第七个LMS联赛冠军 ,2021-01-12,英雄联盟超话,26,12,3,Rather担任LNG主教练
4592672112904910,JCSP9cbHo,【@LNGaming电子竞技俱乐部 官宣：#Martin担任LNG教练#】前LGE教练谭琦（ID：Martin）正式加盟LNG英雄联盟分部，将以教练的身份随队征战2021LPL春季赛。 ,2021-01-12,英雄联盟超话,26,17,3,Martin担任LNG教练
4592665506887578,JCSEusTLY,【@LNGaming电子竞技俱乐部 官宣：#Natural加入LNG#】原DMO上单选手Natural加入LNG，并将以新的ID-LNG.Ale与LNG战队共同征战2021赛季[加油][加油] ,2021-01-12,英雄联盟超话,39,17,3,Natural加入LNG
4592662299021494,JCSzjBQTY,#RW战胜TES#Haro赛后采访@余霜YSCandice ：这个赛季有什么样的目标？@RwHaro ：希望能进季后赛[加油][加油] 腾讯电竞的微博视频 ,2021-01-12,英雄联盟超话,27,17,3,RW战胜TES
4592658045733881,JCSsso3DX,#RW战胜TES# 【RW 2-1 TES】Haro豹女节奏完美，RW让一追二击溃TES大家觉得#TES输了#的原因是什么呢？ 腾讯电竞的微博视频 ,2021-01-12,英雄联盟超话,42,47,21,"RW战胜TES,TES输了"
4592643273919365,JCS4DgrBz,#RW TES#  【RW 1-1 TES】RW众人齐心协力，不管不顾直接推平TES基地双方战至决胜局！ 腾讯电竞的微博视频 ,2021-01-12,英雄联盟超话,0,0,0,RW TES
4592639507432584,JCRYyvbyo,#RW TES#【RW vs TES】JackeyLove第一视角！绝境时刻JackeyLove突入敌阵，卡莎斩获三杀 腾讯电竞的微博视频 ,2021-01-12,TOP_ESPORTS超话,915,168,69,RW TES
4592637548697020,JCRVoAuuw,「V你而来」参赛作品《王者，一直在路上》丨作者@z心愿少女z  少年青春热血，无所畏惧在成为王者的道路上，每个人都是战场的主角#2020王者荣耀冬冠# 明日正赛开战，你我皆王者！ 腾讯电竞的微博视频 ,2021-01-12,KPL超话,27,17,5,2020王者荣耀冬冠
4592636822823560,JCRUebQxi,#RW TES#【RW vs TES】369凯南进场电到三人，Karsa男枪斩获三杀TES成功赢下团战[加油][加油] 腾讯电竞的微博视频 ,2021-01-12,英雄联盟超话,14,14,6,RW TES
4592627662724869,JCRFsbqRv,#RW TES#【RW 0:1 TES】TES三线优势齐开花，干净利落拿下首局恭喜TES先下一城[加油][加油]英雄联盟赛事的微博视频 ,2021-01-12,英雄联盟超话,21,13,6,RW TES
4592624009478255,JCRzyDLJ5,#RW TES#【Karsa闪现重置普攻】嗯？这画面V掌门怎么感觉在哪见过 ,2021-01-12,英雄联盟超话,39,0,0,RW TES
4592622624836062,JCRxkki50,「V你而来」参赛作品《2020CFS再现中国红》丨作者@nono是条大蠢狗当@情久电子竞技俱乐部 捧起2020CFS总冠军奖杯，当那一抹鲜艳的红色重回世界巅峰或许只有经历过至暗时刻的绝望和迷茫，才能读懂冠军加冕时眼含的热泪#2021CFPL#明日开战，新的一年，期待穿越火线赛事为我们带来更多精彩 腾讯电竞的微博视频,2021-01-12,穿越火线超话,61,40,15,2021CFPL
4592618368144944,JCRqsyaS4,#FPX战胜OMG##Nuguri首秀#Nuguri赛后采访@余霜YSCandice ：有没有最想要交手的LPL上单选手？FPX.Nuguri：最想遇到的是SN的Bin@余霜YSCandice ：你觉得FPX是个什么样的队伍呢？FPX.Nuguri：我身边有个非常牛逼的主播，可以给我满满能量🙉🙉🙉 腾讯电竞的微博视频 ,2021-01-12,fpx超话,74,26,6,"FPX战胜OMG,Nuguri首秀"
4592613192110129,JCRi78QWl,#OMG FPX##FPX战胜OMG#【FPX 2:0 OMG】Lwx卡莎天秀发挥，成功超神恭喜FPX 2-0 OMG拿到首胜大家觉得牛宝表现怎么样~~英雄联盟赛事的微博视频 ,2021-01-12,英雄联盟超话,21,17,4,"OMG FPX,FPX战胜OMG"
4592612587602944,JCRh8vTS8,【#Lwx卡莎#高光操作】这波Lwx卡莎操作细节拉满，这就是狂风之力的天花板吗打的好哇Lwx#Lwx1500杀# 腾讯电竞的微博视频 ,2021-01-12,lwx林炜翔超话,251,48,28,"Lwx卡莎,Lwx1500杀"
4592608917324464,JCRbduJqw,lwx林炜翔超话#Lwx卡莎##Lwx1500杀#恭喜@翔翔QAQ 使用卡莎达成职业生涯1500击杀成就太棒啦继续加油🐛真爱粉大考验来🌶️你还记得Lwx的1000杀成就是使用什么英雄完成的嘛 腾讯电竞的微博投票 ,2021-01-12,lwx林炜翔超话,375,16,4,"Lwx卡莎,Lwx1500杀"
4592604097806401,JCR3rwKNH,#Lwx1500杀##Lwx卡莎#在刚刚结束的FPX vs OMG 的第一局比赛中，Lwx使用卡莎达成职业生涯1500击杀里程碑大家知道么？Lwx的1000杀成就是在2019年LPL夏季赛中完成的，而当时的对手也是OMG ,2021-01-12,lwx林炜翔超话,150,29,14,"Lwx1500杀,Lwx卡莎"
4592600294629411,JCQXjjqjV,#Nuguri首秀##OMG FPX#【OMG 0:1 FPX】24分钟，FPX轻取OMG！Lwx达成1500杀成就，牛宝首秀轻松拿下胜利恭喜FPX拿下比赛~大家觉得牛宝啤酒人发挥怎么样英雄联盟赛事的微博视频 ,2021-01-12,英雄联盟超话,19,14,2,"Nuguri首秀,OMG FPX"
4592593948642340,JCQN4AggA,#Nuguri首秀##OMG FPX#牛宝首秀选的英雄竟然是他？？大家伙都猜对了吗 ,2021-01-12,英雄联盟超话,37,20,2,"Nuguri首秀,OMG FPX"
4592584398478658,JCQxFzzGy,【#韦神当爸爸#壹宝应该玩什么游戏呢】Uzi：韦神昨天生啦~生了个姑娘群里在说教阿韦的姑娘玩吃鸡还是先玩下棋，还是玩召唤师峡谷韦神会玩的太多了 腾讯电竞的微博视频 ,2021-01-12,英雄联盟超话,292,27,15,韦神当爸爸
4592581268481402,JCQsCzAoO,【趣味定妆照第十一弹】#LPL春季赛选手定妆照# 分享来自JDG的三张趣味定妆照Zoom的无情铁手xiye的旺仔Yagao的牙刷 ,2021-01-12,JDG超话,38,16,3,LPL春季赛选手定妆照
4592579558246629,JCQpRyBk9,T1官方放出了来自监督Daeny的一封信Daeny监督表示：会为了实现取得世界赛冠军这一最终目标，试图尝试各种战术、去竭尽全力追求最好的成绩。[加油][加油]2021LCK春季赛明日开赛，T1也将在首日对战HLE ,2021-01-12,英雄联盟超话,18,10,2,
4592561982809398,JCPXwbMQS,#2021LPL# #RW TES#今天19:00 TES vs RW，TES的赛前海报是“蹴鞠比赛，知己知彼”这也暗（明）示了一手此前曾在TES效力三年的QiuQiu今天也是QiuQiu离队后首次对战TES，大家觉得哪一支队伍能够获胜呢 ,2021-01-12,英雄联盟超话,64,21,6,"2021LPL,RW TES"
4592552467242595,JCPIauo83,#V掌门说#叮咚⏰猜谜时间到🌶️看眼睛识选手（前排小提示：都是LPL的选手哦）👁️👃👁️你能猜到他们都是谁吗 ,2021-01-12,英雄联盟超话,134,68,2,V掌门说
4592540457636150,JCPoNw2vI,英雄联盟超话#RW TES##2021LPL# 19:00 RW vs TESForge中路对决knight，QiuQiu遇上老东家谁能拿下比赛的胜利？请给出你的预测 腾讯电竞的微博投票 ,2021-01-12,英雄联盟超话,280,14,8,"RW TES,2021LPL"
4592520661828624,JCOSS7FHW,【Zoom：TheShy精通长手打短手 老折磨王了】Zoom：他压制力特别强，他精通长手打短手，无视防御塔，他远程A你，防御塔是打不到的，等于没有塔卡比兽老痛苦面具了 腾讯电竞的微博视频 ,2021-01-12,英雄联盟超话,53,14,4,
4592508842023327,JCOzO8umj,#OMG FPX# #Nuguri首发#17:00 OMG vs FPX，本场比赛也是Nuguri选手的LPL首秀👏Nuguri是一名21岁的上单选手，职业生涯起于次级联赛。2020年🐂宝跟随DWG战队拿下了S10全球总决赛冠军🏆在他的职业生涯中最常使用的英雄是杰斯、青钢影和凯南，同时青钢影的胜率更是高达81.8%。🐂宝职业生涯前期以拼操作为主，但从去年开始打法逐渐稳健，甚至还在S10上选出了上单璐璐 大🔥来预测一下，今天牛宝会使用什么英雄呢,2021-01-12,英雄联盟超话,51,28,3,"OMG FPX,Nuguri首发"
4592497201775436,JCOh27rS4,英雄联盟超话#Nuguri首发##OMG FPX#17:00 OMG vs FPXNuguri🐂宝迎来LPL首秀谁能拿下比赛的胜利？给出你的预测 腾讯电竞的微博投票 ,2021-01-12,英雄联盟超话,382,14,6,"Nuguri首发,OMG FPX"
4592488998507684,JCO3NzHeI,【Uzi直播VN五杀高光操作】原来Uzi竟然是一个预判家：我们80%是输的，除非我这波超神然后Uzi就五杀超神了这波啊，这波是第五层 腾讯电竞的微博视频 ,2021-01-12,Uzi超话,50,14,3,
4592478662956168,JCNN8cp28,LPL春季赛 今日首发名单及看点17:00  FPX vs OMG🐂宝战🆕宝#Nuguri首发# 19:00  RW vs TES🍌太狼中路对决黄金左手✋#OMG FPX# #RW TES# ,2021-01-12,英雄联盟超话,25,17,4,"Nuguri首发,OMG FPX,RW TES"
4592296333153788,JCJ33dery,#TT RNG#Xiaohu赛后采访@希然Iris ：今天也是完成了3500个助攻，距离2000杀还有6个人头了，有什么感触吗@xiaohuOuO ：能拿到3500个助攻，我只能说Uzi牛逼 腾讯电竞的微博视频 ,2021-01-11,英雄联盟超话,149,34,17,TT RNG
4592293946079624,JCIZcpvAs,#Uzi解说#Uzi：诶，RNG下一场打谁啊？SN吗？哦那SN必胜！！奶起来奶起来SN太猛了，和现在的RNG十零开吧#TT RNG# 腾讯电竞的微博视频 ,2021-01-11,Uzi超话,107,29,9,"Uzi解说,TT RNG"
4592293141288549,JCIXU5pd3,#TT RNG##Uzi解说#Uzi：这一盘还好，有一说一这把卢锡安出个水银有用吗？1300块直接浪费诶看赛后采访吗？采访ssm啊？那我看一下 腾讯电竞的微博视频 ,2021-01-11,rng超话,39,13,4,"TT RNG,Uzi解说"
4592289882574299,JCISEaNGX,#Uzi解说#Uzi：恭喜RNG2:0提前下班，永不加班这把卢锡安4-0这个发育，游戏已经结束了#TT RNG# 腾讯电竞的微博视频 ,2021-01-11,rng超话,93,22,13,"Uzi解说,TT RNG"
4592286154096757,JCIMDhbKJ,#TT RNG##Uzi解说#Uzi在线分析BPUzi：这个RNG最后一手一定是中单！！（结果选的是霞）哎呀兄弟们我脸都被打肿了 腾讯电竞的微博视频 ,2021-01-11,rng超话,54,20,7,"TT RNG,Uzi解说"
4592281406153257,JCIEYpOK5,#TT RNG##Uzi解说#Uzi：李元浩要送了啊...诶？潘森！跳大了！李元浩死了吗？没有！肉的呀塌糊涂啊恭喜RNG先取一分[加油][加油] 腾讯电竞的微博视频 ,2021-01-11,rng超话,67,19,7,"TT RNG,Uzi解说"
4592279203356003,JCIBqe535,#TT RNG##Uzi解说#Uzi：这把RNG优势很大啊！只要李元浩不送都能赢的好家伙，在线痛击我队友 腾讯电竞的微博视频 ,2021-01-11,rng超话,81,25,14,"TT RNG,Uzi解说"
4592276083575424,JCIwof088,#Uzi解说##TT RNG# 【RNG vs TT】Uzi：TOP虎打得好凶啊感觉对线我无敌小虎目前对线就没有被虐过，要不就是小优，要不就是大优[加油]腾讯电竞的微博视频 ,2021-01-11,英雄联盟超话,43,16,7,"Uzi解说,TT RNG"
4592273868458644,JCIsOzutK,【常规赛：RNG vs TT】#TT RNG##小虎上单首秀# 青钢影对阵Chelizi剑魔 ,2021-01-11,英雄联盟超话,18,14,3,"TT RNG,小虎上单首秀"
4592271472724639,JCIoXbqNN,#BLG战胜ES# 赛后采访 #BLG ES# Aiming：LPL也有非常多打得很好的选手，希望能够跟他们好好得碰面，去赢下更多的比赛[加油][加油][加油]#2021LPL# 腾讯电竞的微博视频 ,2021-01-11,英雄联盟超话,20,13,1,"BLG战胜ES,BLG ES,2021LPL"
4592267111961244,JCIhV8ecY,#2021LPL# 【常规赛：BLG 2-1 ES】BLG利用阵容优势前期打开局面，成功让一追二赢下比赛恭喜BLG拿到新赛季首胜 腾讯电竞的微博视频 ,2021-01-11,英雄联盟超话,16,11,1,2021LPL
4592254034124279,JCHWPhiUD,#2021LPL# 【常规赛：BLG 1-1 ES】BLG完美节奏并不断扩大优势，最终一波结束比赛恭喜BLG扳回一局#BLG ES# 腾讯电竞的微博视频 ,2021-01-11,英雄联盟超话,15,13,3,"2021LPL,BLG ES"
4592242424289583,JCHE6hZUP,#2021LPL# 【常规赛：ES 1-0 BLG】H4cker男枪连续拿下四条火龙，ES中期扭转局势取得比赛胜利#BLG ES# 腾讯电竞的微博视频 ,2021-01-11,英雄联盟超话,15,14,3,"2021LPL,BLG ES"
4592219825111059,JCH3ElrCr,#2021LPL# #RNG TT#19:00 RNG vs TT，GALA下路交锋SamD来看下两位选手上个赛季的数据对比两位选手上赛季使用最多的英雄都是寒冰SamD寒冰14场赢下了8场，GALA的寒冰12场也赢下了7场。在输出占比方面，GALA达到了29.2%，而SamD稍有逊色，输出占比达到28.4%。大家觉得今天的比赛，哪一支战队能够获胜呢,2021-01-11,英雄联盟超话,25,13,5,"2021LPL,RNG TT"
4592199864423238,JCGxsiyGy,#竞然如此#第二季回顾在曾经昏暗的夜里，电竞帮他们点燃自己，照亮眼前的道路，驱散心中的迷茫我们希望这束光，让所有热爱电竞的人找得到方向，笃定前行，不留遗憾感谢大家六期的陪伴  腾讯电竞的微博视频 ,2021-01-11,热门综艺 · 视频社区,17,11,4,竞然如此
4592199483006556,JCGwQcC8Q,【GimGoon：lqs跟我住在一起三年一次都没请吃饭】GimGoon：我真的好心痛我请客没人会说的，Doinb请客没人会说，Tian、Lwx请客没人会说。lqs请客，啊，是真的吗真的lqs请客？我三年都没听到的消息关于1400一斤的澳龙的故事还在延续... 腾讯电竞的微博视频,2021-01-11,fpx超话,76,14,7,
4592180201784282,JCG1K7uaK,#竞然如此# 家长提问环节完整版来了！如果你的家长还不太了解电竞，一定要转发这个视频给TA们看走近这些追光的奋斗者吧~  腾讯电竞的微博视频 ,2021-01-11,热门综艺 · 视频社区,25,13,7,竞然如此
4592167152520802,JCFGHazM6,#2021LPL##RNG TT#19:00  RNG vs TT今天也是Xiaohu正式转为上单之后的LPL赛场首秀[加油][加油]谁能拿下比赛的胜利？给出你的预测 腾讯电竞的微博投票 ,2021-01-11,微博 weibo.com,785,19,6,"2021LPL,RNG TT"
4592158370176598,JCFsx0JWm,【选手靠谱时刻：小天小牛，跨服交流🙈🙈】@TTTianII ：我还不错吧，小牛Nuguri：嗯？嗯？听不懂翻译小姐姐：牛宝旁边呢有个Rapper，然后小天说的话我也听不太懂#2021LPL# 腾讯电竞的微博视频 ,2021-01-11,fpx超话,114,27,10,2021LPL
4592139604333311,JCEYgibi7,#2021LPL# #V掌门说# V掌门来给大家介绍一下今天首次登上LPL赛场的BLG.Aiming选手今年只有20岁的他，已经是一位打了四年多职业的老将了Aiming此前曾效力LCK的AF和KT，在2020年的LCK联赛上，Aiming分别使用EZ和女警拿到了五杀你觉得今天Aiming的LPL首秀表现会如何呢,2021-01-11,英雄联盟超话,36,20,3,"2021LPL,V掌门说"
4592124261047943,JCEzw4oCj,#2021LPL##BLG ES# 17:00  BLG vs ES两支队伍在休赛期都为战队增添了新鲜血液[加油][加油]谁能拿下比赛的胜利？给出你的预测 腾讯电竞的微博投票 ,2021-01-11,微博 weibo.com,177,15,4,"2021LPL,BLG ES"
4592113964286967,JCEiUhZeD,#LPL春季赛# 今日首发名单及看点17：00  BLG vs ES新生代打野Meteor野区对决老将H4cker19：00  TT vs RNG[加油]Xiaohu迎来LPL联赛上单位置首秀#BLG ES# #RNG TT# ,2021-01-11,英雄联盟超话,15,19,4,"LPL春季赛,BLG ES,RNG TT"
4591972218044871,JCAChxKPZ,【#2020王者荣耀冬冠# 淘汰赛抽签结果】#王者荣耀冬冠抽签仪式# 1月13日15:00，@RNGM电子竞技俱乐部 vs @南京Hero久竞 1月13日19:00，@DYG王者荣耀分部 vs 杭州@LGD大鹅-王者荣耀 1月14日15:00，@北京WB_TS王者荣耀战队 vs  @MTG猛虎电竞俱乐部 1月14日19:00，@成都AG超玩会 vs @广州TTG 1月13日15:00，冬冠淘汰赛BO7大战即将开启！,2021-01-11,KPL超话,30,22,3,"2020王者荣耀冬冠,王者荣耀冬冠抽签仪式"
4591961506056165,JCAl0ppu5,#2020王者荣耀冬冠#选拔赛最后一日赛果#王者荣耀冬冠抽签仪式#@南京Hero久竞 高居积分榜榜首@广州TTG @RNGM电子竞技俱乐部 @MTG猛虎电竞俱乐部 三支战队并列第二恭喜以上四支战队杀出重重敌阵，闯入冬冠正赛！ ,2021-01-10,KPL超话,18,16,2,"2020王者荣耀冬冠,王者荣耀冬冠抽签仪式"
4591939712193086,JCzLR9cwm,下图高能，速来查收#竞然如此# 第六期亮点弹幕“新的一年中国电竞也能有更多好成绩！”小伙伴们继续在热爱的道路上勇往无前吧 ,2021-01-10,微博 weibo.com,21,16,3,竞然如此
4591932162442027,JCzzGafhx,来看看大伙对#竞然如此#第六期的观后感吧______________________________感谢大家六期以来的陪伴啊 ,2021-01-10,微博 weibo.com,18,14,3,竞然如此
4591919931854396,JCzfX7MpC,#IG战胜JDG# 赛后采访#IG赢了# iG.XUN：有大哥带着有哥撑着，玩得很舒服#2021LPL# 腾讯电竞的微博视频 ,2021-01-10,英雄联盟超话,31,16,4,"IG战胜JDG,IG赢了,2021LPL"
4591916979853561,JCzbbFlmp,#iG战胜JDG# 【常规赛：iG 2-0 JDG】#XUN豹女# iG不断扩大优势，利用完美节奏拿下比赛#2021LPL# 腾讯电竞的微博视频 ,2021-01-10,英雄联盟超话,23,14,4,"iG战胜JDG,XUN豹女,2021LPL"
4591911463041619,JCz2icLgn,#2021LPL# 【常规赛：iG vs JDG】iG中野强势GANK，#XUN豹女#斩获双杀 #iG JDG# 腾讯电竞的微博视频 ,2021-01-10,英雄联盟超话,17,15,3,"2021LPL,XUN豹女,iG JDG"
4591905494542710,JCySFj3Lw,#2021LPL# 【常规赛：iG 1-0 JDG】#XUN豹女# iG直接打出0换5，团灭JDG后顺势赢下比赛恭喜iG先下一城！ 腾讯电竞的微博视频 ,2021-01-10,英雄联盟超话,23,13,2,"2021LPL,XUN豹女"
