id,bid,正文,日期,工具,点赞数,评论数,转发数,话题
4590346992099132,JBUkX8O4Y,第二届#腾讯音乐娱乐盛典#首波#TMEA阵容#重磅官宣！他们，用一首首歌定义了百种青春、万种情绪，创造经典也不断突破，在歌手生涯里惊艳了无数乐迷的时光，他们是@蔡徐坤 @林俊杰 @任贤齐 @五月天 @薛之谦 周杰伦 @卡布叻_周深（以本轮官宣嘉宾姓氏字母为序）。在这个记录了爱、离别和重逢的2020年，他们也依旧用音乐陪伴了大众，让我们打开心门拥抱彼此。1月23日，他们将带来怎样的视听盛宴，本届盛典还有哪些重磅艺人将点亮TMEA音乐不夜城的天空？精彩阵容陆续揭晓，敬请期待！,2021-01-06,微博 weibo.com,31153,6655,1042,"腾讯音乐娱乐盛典,TMEA阵容"
4592628169966957,JCRGgFORn,#TME音乐种草机#对你而言，什么是真实？我们所触摸、感受到的一切是真实吗？我们脑海中的想象是真实吗？虚幻结合，真实中又夹杂着虚拟。@刘柏辛Lexie 带着#刘柏辛新歌有吗炒面#神秘归来！历经半年创作，Lexie用全新风格为我们解答她眼中的真实。偷偷告诉你，《有吗炒面》是一个谐音梗哦~点击下方MV寻找“谐音梗”的线索吧~有吗炒面,2021-01-12,HUAWEI Mate 30 5G,3,10,0,"TME音乐种草机,刘柏辛新歌有吗炒面"
4592611346091982,JCRf8pyNM,#TME音乐种草机#当你白发苍苍，当皱纹爬上了面颊，那会是怎样的情景？@刘若英 在新歌《黄金时代》中用12个行色各异的女性，通过舞蹈将关于年龄感的思考展现给乐迷。当奶茶唱起“我拥有过精彩，也确实活过来”，一种安慰由心而生。没错，我们恐惧衰老，恐惧时间将美好带走。但我们终会老去，而在属于我们的黄金时代和记忆中，我们都永远年轻！QQ音乐：黄金年代酷狗音乐：黄金年代酷我音乐：网页链接黄金年代,2021-01-12,微博 weibo.com,39,92,1,TME音乐种草机
4592601191681157,JCQYL73lr,#TME乐与路#如果可以遇见未来的自己，你最想问自己什么问题？TaylorSwift 霉霉说过一句话，她说：“从我13岁那天起，我就无比期待着31岁这一天，因为这是我幸运数字镜中的那一面”。也因为每一个生日都有粉丝的温暖祝福，霉霉在音乐里遇见了梦想中的自己。这张《evermore》是她送给粉丝的礼物，希望听到这张专辑的人，每一天都是幸运日，在未来某一天成为自己梦想能够成为的人～快来把你想说的话装进时空胶囊，送给未来的自己！QQ音乐：网页链接酷狗音乐：网页链接酷我音乐：网页链接,2021-01-12,微博 weibo.com,4,4,0,TME乐与路
4592565695023199,JCQ3vl4Ll,第二届#腾讯音乐娱乐盛典#第二波#TMEA阵容#耀目登场！即便经历着不同的青春，但TA们将青春的情绪与成长记录下来，让听歌的我们找到前进的力量。TA们不仅是奔跑在追逐梦想的路上，更是与我们一同成长！TA们是@阿悠悠爱唱歌 @Bomb比尔啊 @BOYSTORY_Official @等什么君 @冯提莫 @零一九零贰 @梦然MIYA @SING女团 @无限王者团 （以本轮官宣嘉宾姓氏字母为序）。挥别2020，让我们拾起高昂的态度与斗志，用音乐让梦想与热爱相遇！1月23日，让我们相约TMEA追逐潮流涌动下的梦想之声！关注@腾讯音乐娱乐 重磅艺人持续来袭！精彩阵容陆续揭晓，敬请期待！,2021-01-12,微博 weibo.com,185,31,3,"腾讯音乐娱乐盛典,TMEA阵容"
4592524830449780,JCOZB1T0w,第二届#腾讯音乐娱乐盛典#第二波#TMEA阵容#耀目登场！如果一千个人里，有一千种青春的表达，那么TA们则是在TA们的青春里歌唱出当下的态度！温柔、热烈、叛逆…都是TA们有关青春的模样，TA们是@陈立农 @CORSAK胡梦周 @Sunnee杨芸晴 @汪苏泷 @小鬼-王琳凯 @小辫儿张云雷 （以本轮官宣嘉宾姓氏字母为序）。青春不受限，2021一切又是新生的开始，TA们将用音乐续写青春，让我们一同将这些美好留存于心！1月23日，让我们相约TMEA追逐潮流涌动下的梦想之声！关注@腾讯音乐娱乐 重磅艺人持续来袭！精彩阵容陆续揭晓，敬请期待！,2021-01-12,微博 weibo.com,64592,1214,3814,"腾讯音乐娱乐盛典,TMEA阵容"
4591389533016588,JClstcEKE,#TMELAB#音乐充满无限想象，科技带来前进力量！新年第一场音乐黑科技公开课来啦～据统计，2020年TME旗下@全民K歌 最受欢迎的1000首歌被点唱了65亿次，在庞大的数据背后，如何将热爱以及前沿科技进行有效融合？今日9:30-12:30，来自全民K歌推荐算法团队的6位高级工程师将带来干货满满的知识分享，为你“揭秘”那些音乐热爱背后的黑科技小秘密～点击网页链接 或扫描图片二维码即可开启知识之旅，喜欢音乐科技的你快上车吧！,2021-01-09,HUAWEI Mate 30 5G,16,67,0,TMELAB
4590432123895039,JBWygglhd,#TME乐与路#小时候曾无数次好奇天空为什么这样蓝，后来才知道是有这样一群人用自己的青春与热血守卫祖国这片天际！#空军2021招飞宣传片# 特邀@TFBOYS-易烊千玺 担任主角、@吴京 倾情加盟。看到越来越多年轻的面孔开始肩负家国之任，也感谢有他们的付出让我们生活在这样和平安稳的时代。未来，希望能够通过更多优秀音乐作品传递正能量，让更多人听到生活之外的这片蓝天和每一颗炙热逐梦的心！点击视频，感受逐梦蓝天的力量：2021年空军招飞宣传片,2021-01-06,微博 weibo.com,8,6,1,"TME乐与路,空军2021招飞宣传片"
4590075512627058,JBNh5b1pU,#TME乐与路#此刻，当你浏览手机、放松忙碌了一天的大脑时，全国正有超千万人承受着60分钟的通勤。初入社会在大城市打拼，面对不可避免的「通勤」挑战和各样的选择，你会怎么应对？今天，@韩雪 在她的首档个人原创音频节目#接招吧韩雪# 上给出了她的看法。从全新的角度剖析问题，为你分享她身边的故事。或许每个人在面对生活中的问题都有不同的解法，但希望能够通过真实的分享为深陷迷茫的你找到前进的方向～点击网页链接 听听韩雪的答案。【此外，转发此微博+@3位好友，还有机会获得韩雪签名照一张哦！】 抽奖详情,2021-01-05,微博 weibo.com,46,71,88,"TME乐与路,接招吧韩雪"
4590072009327536,JBNbqD8w8,#TME星向局#如果用一个词语来形容爱情，它是什么？在@王晰 的歌里，爱情可以是“满天漫舞的萤火”，像世俗之外的童话依然存在。还原爱情纯粹的模样，或许它就如这萤火一般，仅一眼就动了情～点击下方链接，品尝@王晰 心中爱情的滋味：QQ音乐：萤火酷狗音乐：萤火酷我音乐：网页链接,2021-01-05,微博 weibo.com,218,36,21,TME星向局
4590055949344266,JBMLwDcRY,#TMELAB# #时代少年团# 你心里的2035会是什么样子？当无人机在云层中排列出@时代少年团 的模样，是心动的感觉没错了~ 这排面，你爱了吗？戳：网页链接 一起来看#时代少年团2035是这youngMV#，看认真帅气的弟弟们描绘自己心中的2035~QQ音乐的微博视频 ,2021-01-05,微博 weibo.com,7,1,0,"TMELAB,时代少年团,时代少年团2035是这youngMV"
4587901906588824,JASJgrE3m,#TME音乐种草机#跨年夜倒计时开启！如果2020还有最“甜蜜”的一夜，你希望TA是什么样？12月31号，超强阵容的TME跨年夜Party已备好，邀你来#Tomorrowland线上跨年#给双脚装上“弹簧”，与25位全球顶尖音乐人一起燥动2021；在#张惠妹跨年线上演唱会#与天后@aMEI_feat_阿密特 一起不累不睡，感受音符里的浓浓爱意；或是让#五月天陪你跨年#，加入@五月天 超甜宠粉行动，许下“甜蜜”的新年愿望！还等什么？快来TME旗下演出品牌@ TMElive官方微博 解锁你的跨年新体验吧！【这个跨年夜，你想让谁陪你过？】 这个跨年夜，你想让谁陪你过？,2020-12-30,微博 weibo.com,2289,327,45,"TME音乐种草机,Tomorrowland线上跨年,张惠妹跨年线上演唱会,五月天陪你跨年"
4587893055817998,JASuZopwG,#TME音乐种草机##蔡康永的《十二扇窗》# 第一扇窗开启！面对首位重磅嘉宾@徐峥 的加入，康永哥@蔡康永 将为我们层层挖出哪些有趣的故事呢？锁定TME旗下@QQ音乐 @酷狗音乐 @酷我音乐 @酷我畅听 与蔡康永和导演徐峥一起，探索#人生各面各有风景#QQ音乐：蔡康永的《十二扇窗》： 与十二位明星大咖的灵魂碰撞 酷狗音乐：网页链接酷我音乐：网页链接酷我畅听：网页链接,2020-12-30,微博 weibo.com,2,1,0,"TME音乐种草机,蔡康永的《十二扇窗》,人生各面各有风景"
4587510740561636,JAIym2m6E,#TME星向局#“小太阳”@Sunnee杨芸晴 “超稳”现场你看了吗？年尾这么冷，没有一缕温暖的阳光怎么行！还好有“小太阳”元气满满的舞台，宅家就能收割好听好看的演出。昨晚，最让你心动的是哪一首歌呢？快来评论区分享#Sunnee天气晴首唱会#你最爱的名场面，和大家一起开启充满希望的2021，用晴空万里书写未完待续！ #Sunnee现场超稳##Sunnee天气晴首唱会#完整回放已上线，锁定@腾讯音乐娱乐，更多在家就能解锁的跨年“好物”等你接收！QQ音乐：完整版 | TME live 杨芸晴 《天气：晴》新专辑首唱会 (Live)酷狗音乐：网页链接酷我音乐：网页链接TMElive官方微博的微博视频,2020-12-29,微博 weibo.com,4,2,0,"TME星向局,Sunnee天气晴首唱会,Sunnee现场超稳,Sunnee天气晴首唱会"
4587509574540695,JAIwtj3f1,#TME音乐种草机# #yamy首张EP序#上线啦！经历了一番成长过后的她，将那些无法言说的话记录在音符里。从质疑总突破重围，在追寻音乐梦的道路上，始终保持真我。2年来，我们见证着她的成长，也陪伴着她遇见自己的光芒。【点击下方链接，看@Yamy_郭颖 几笔提序，开启全新的旅程】QQ音乐：序酷狗音乐：网页链接酷我音乐：网页链接北京游记,2020-12-29,微博 weibo.com,9,8,5,"TME音乐种草机,yamy首张EP序"
