id,bid,正文,日期,工具,点赞数,评论数,转发数,话题
4592959729435907,JD0j2DAI3,【3000元！“债中茅台”火了，一周涨千元，一年爆拉30倍…为啥这么牛？】由于近日价格狂飙，1月13日，两市史上首只超过3000元的可转债出现了。这便是英科转债（123029.SZ）。就在前几天，该可转债尚在2000元附近，短短几天时间，上涨超过1000元。3000元！“债中茅台”火了，一周涨千元，一年爆拉30倍…为啥这么牛？ ,2021-01-13,新版微博 weibo.com,0,0,0,
4592885816634261,JCYnPrPSd,【午间综述 | 市场的春季躁动仍有望延续】天风证券认为，从盈利和流动性来看，春节前的市场是机会大于风险。国盛证券称，市场的春季躁动仍有望延续。公告方面，奥维通信拟耗资5000万元-1亿元回购股份。详细>>网页链接 ,2021-01-13,新版微博 weibo.com,1,0,0,
4592862718860698,JCXMzBb4u,请教大家一个问题：大家看腾讯自选股要闻的时候，更喜欢看哪些类型的资讯？腾讯自选股的微博投票 ,2021-01-13,新版微博 weibo.com,4,1,0,
4592233452408895,JCHpDa6F9,【踩雷“杀猪盘”！5个交易日跌32%！这股理财亏了近2亿，今天暴跌20%！】2021年初的股市，你想都不敢这么想。1月10日，中来股份晚突然宣布，公司去年初斥资2亿元认购的四只私募产品先后爆雷，亏损1.587亿元，环比大跌97.18%。吃惊的是，这些基金持仓中，最近十个连跌停的济民制药、股价已经腰斩的奇信股份、博济医药、荣科科技，均一一在列，这些可都是岁末年初“疑似”庄股崩盘的公司。踩雷“杀猪盘”！5个交易日跌32%！这股理财亏了近2亿，今天暴跌20%！,2021-01-11,新版微博 weibo.com,0,0,0,
4592089553436852,JCDFxeq56,【李迅雷：茅台不贵！小盘股估值或还未到底，A股可能年中盘整】中泰证券首席经济学家李迅雷认为，全球经济衰退的大趋势不会改变，但短期内经济会复苏反弹。国内资本市场的结构化行情会持续强化，小盘股估值还未到底谷底。尽管A股结构性牛市的格局不会改变，但年中预计会有调整。李迅雷：茅台不贵！小盘股估值或还未到底，A股可能年中盘整 ,2021-01-11,新版微博 weibo.com,1,0,0,
4591056651302342,JCcNz5sNw,【腾讯自选股·资讯要闻意见大收集】老铁，我们来邀请您给我们提意见了。作为忠实用户，我们希望能听到您在使用我们软件中的问题和心声，并请您给——腾讯自选股要闻栏目，提一些宝贵意见，我们会十分珍视并尽快优化。也欢迎您做一个简单投票，让我们听到你的声音。腾讯自选股的微博投票 ,2021-01-08,新版微博 weibo.com,13,5,1,
4590780768065403,JC5CAxQb9,【6跌停！股价跌47%、14亿市值遭血洗！这股被批除了名字，一无是处】全新好最近连续跌停，引起了投资者的注意。无缘无故的跌停，让这个股票代码为“000007”的股票，进入了大众视野。6跌停！股价跌47%、14亿市值遭血洗！这股被批除了名字，一无是处 ,2021-01-07,新版微博 weibo.com,1,0,0,
4590632536638614,JC1LvrR0q,【5个跌停！股价腰斩！33万手卖单排队出逃！重组夭折+“杀猪盘”，1万股民懵了】指数在创新高，但下跌的股票却比上涨的多，这是近期A股的常态，而下跌乃至跌停的股票中，奇信股份(002781.SZ)成为昨天最受关注的一只。该股连续第5个交易日跌停，目前已跌54%，股价腰斩。5个跌停！股价腰斩！33万手卖单排队出逃！重组夭折+“杀猪盘”，1万股民懵了 ,2021-01-07,新版微博 weibo.com,1,0,0,
4589621475017616,JBBsLl3ji,【午间综述 | 开门红如期而至 春燥行情继续】海通证券称，春季行情已开始，目前市场情绪只有60度，牛市仍在途。广州万隆称，市场放量，氛围非常好，总体看应围绕主流，积极进取。公告方面，东方铁塔预中标南方电网5.25亿元项目。详细>> 网页链接 ,2021-01-04,新版微博 weibo.com,0,0,0,
4589600645318869,JBAVamjGd,【收藏！新年首批金股出炉 这些股获券商力挺(名单)】2021年首批券商金股出炉，从推荐次数来看，中国太保最受青睐，获4家券商推荐，此外恒力液压、隆基股份、智飞生物、梦百合、中国平安同时被3家券商推荐。详细名单>> 网页链接 ,2021-01-04,新版微博 weibo.com,0,0,0,
4589572006354410,JBAaYqF4u,【A股利好利空早报 | 2021年首只黑天鹅？3000亿巨头摊上事】3000亿巨头爱尔眼科摊上大事，11万股东炸锅；三大运营商若被摘牌，投资者咋办？中信证券火线解读；多家公司“预喜”2020年业绩，以岭药业、爱施德预计净利翻倍。详细>>网页链接 ,2021-01-04,新版微博 weibo.com,0,0,0,
