id,bid,正文,日期,工具,点赞数,评论数,转发数,话题
4585729185290453,JzYcSmchT,今年，理财君准备做一回圣诞老人，为大家带来一份特别礼物，那就是——#聊理财 内容专区！点击🔗，快看看是什么？圣诞快乐！来看看理财通带来了什么特别礼物？？ ,2020-12-24,微博 weibo.com,0,0,0,
4585373395846710,JzOX1owZM,基金的“五看原则” | 理智青年兴发现基金的“五看原则” | 理智青年兴发现 ,2020-12-23,微博 weibo.com,0,0,0,
4585373215236524,JzOWJlYg4,焦虑现在还不如尽早储蓄未来 | 2020理事会理财通用户故事征集，如果2020会重来，你会在理财上有所改变吗？焦虑现在还不如尽早储蓄未来 | 2020理事会理财通用户故事征集 ,2020-12-23,微博 weibo.com,0,0,0,
4585372917702042,JzOWfwjEu,时间、点位与收益 | 理智青年兴发现时间、点位与收益 | 理智青年兴发现 ,2020-12-23,微博 weibo.com,0,0,0,
4584578242588033,JzugwaRgt,一点点收益也可以让日子过得明明白白。在未知的日子里从容面对生活 | 2020理事会理财通用户故事征集 ,2020-12-21,微博 weibo.com,0,0,0,
4584343698424500,JzoadzlB2,基金产品的常见分类 | 理智青年兴发现基金产品的常见分类 | 理智青年兴发现 ,2020-12-20,微博 weibo.com,0,0,0,
4584343551616104,Jzo9Z6Mqc,最近就有不少朋友提出了一个很具有代表性的问题：都说养老投资要求稳，为何我买的养老产品看起来波动不小？今天念念就来说说这个话题。都说养老投资要求稳，为何我买的养老产品看起来波动不小？｜投顾念念聊理财 ,2020-12-20,微博 weibo.com,0,0,0,
4583457257163323,Jz16tu3vt,继上周的大市前瞻，我们今天依旧请到老朋友摩根资产管理智库的专家，来为大家分享进行大市前瞻的下半部分。摩根资产管理2021年大市前瞻 （下）｜ 投顾念念朋友圈 ,2020-12-18,微博 weibo.com,0,1,0,
4583078410324825,JyRfr1mv7,关注稳定表现的基金，长期获得良好收益的概率，或许更大。中等偏上，是我没追求吗？ | 理智青年兴发现 ,2020-12-17,微博 weibo.com,0,1,0,
4582110569960134,Jys4oFN5k,高回报也带来“幸福后的烦恼”，对于未来的收益预期要适当降低。今年，你赚钱了吗？ | 理智青年兴发现 ,2020-12-14,微博 weibo.com,0,1,0,
4581382184239430,Jy97AhMRU,价值决定价格，股市的长期回报主要来自于盈利增长。投资赚的是什么钱？ | 理智青年兴发现 ,2020-12-12,微博 weibo.com,0,0,0,
4581381857087975,Jy973tJUb,上看，公募基金连续两年收益率超过30%比较罕见，上一次还是2006-07年间的大牛市，公募基金收益中位数连续两年超过100%。明年基金还值得期待吗？连续两年取得30%+的好成绩，明年基金还值得期待吗？｜投顾念念聊理财 ,2020-12-12,微博 weibo.com,0,0,0,
