id,bid,正文,日期,工具,点赞数,评论数,转发数,话题
4592521987237755,JCOV0umRZ,#风雪无阻大片#  #容祖儿风雪无阻# 数十年风雪中，女孩音乐梦的翅膀从未停止挥动。 她是稳居各大音乐流媒体平台的歌后，是演唱会开遍三大洲的实力歌手。希望未来@容祖儿 步履不停，为大众带来更多金曲。 #腾讯娱乐年度盛典# ,2021-01-12,容祖儿超话,1361,737,663,"风雪无阻大片,容祖儿风雪无阻,腾讯娱乐年度盛典"
4592521873195581,JCOUPdpjD,#风雪无阻大片# #任敏风雪无阻# 过去的2020年里，她是《清平乐》里善良可爱的徽柔公主，是《演员请就位》中富有灵气的新生。2021，祝愿@演员任敏 风雪无阻，努力与成长同行，带来更多精彩作品。#腾讯娱乐年度盛典# ,2021-01-12,任敏超话,27,14,6,"风雪无阻大片,任敏风雪无阻,腾讯娱乐年度盛典"
4592521764144841,JCOUEhogh,#风雪无阻大片#  #刘浩存风雪无阻# 她以《一秒钟》《给你一朵小红花》两部影片闯入大众视线，如小鹿般轻灵，成为2020中国影坛明亮的新星。祝愿@刘浩存 2021步履不停，风雪无阻，光芒被更多人看见！#腾讯娱乐年度盛典# ,2021-01-12,刘浩存超话,485,123,87,"风雪无阻大片,刘浩存风雪无阻,腾讯娱乐年度盛典"
4592521659294454,JCOUtCZUy,#风雪无阻大片#  #李易峰风雪无阻# “人要忠于自己年轻时的梦想。”流量和实力原来可以并存，@李易峰 用高口碑作品《隐秘而伟大》再度实现自我突破，2020步履不停，2021向光前行！#腾讯娱乐年度盛典# ,2021-01-12,李易峰超话,8926,954,2359,"风雪无阻大片,李易峰风雪无阻,腾讯娱乐年度盛典"
4592521558102458,JCOUjxZOO,#风雪无阻大片#  #李沁风雪无阻# 2020年从《锦绣南歌》《在一起》到《狼殿下》《温暖的抱抱》，@李沁 在不同的作品中挑战多面角色，精彩表现获得观众认可。愿2021步履不停，为大家带来更多惊喜！#腾讯娱乐年度盛典# ,2021-01-12,李沁超话,2572,589,192,"风雪无阻大片,李沁风雪无阻,腾讯娱乐年度盛典"
4592521395831478,JCOU3ot26,#风雪无阻大片# 年画娃娃抱鲤鱼——年年有余；辣目洋子捧企鹅——人顺家和。@辣目洋子 步履未停，跟2020说再见！风雪无阻，一起走向2021吧！ #辣目洋子风雪无阻#  #腾讯娱乐年度盛典# ,2021-01-12,辣目洋子超话,13,2,1,"风雪无阻大片,辣目洋子风雪无阻,腾讯娱乐年度盛典"
4592521260308879,JCOTQ1ilV,#风雪无阻大片# #金晨风雪无阻# 普罗米修斯盗火，美貌金晨偷心。过去的2020年里，她在跨界综艺频频突破自我，积累超高人气；主演三部高口碑电视剧，带给观众不同的惊喜。2021，祝愿@金晨 风雪无阻，继续绽放华彩。 #腾讯娱乐年度盛典# ,2021-01-12,金晨超话,1550,205,103,"风雪无阻大片,金晨风雪无阻,腾讯娱乐年度盛典"
4592521051902559,JCOTv7YWr,#风雪无阻大片#  #华晨宇风雪无阻# 从《快乐男声》冠军到《歌手》歌王，无数奖项力证他对音乐的热血态度。风雪中的少年步履未停，用实力被世界看见。2021，希望@华晨宇yu 再出佳作，闯出属于自己的音乐天地。#腾讯娱乐年度盛典# ,2021-01-12,华晨宇超话,24229,7046,8859,"风雪无阻大片,华晨宇风雪无阻,腾讯娱乐年度盛典"
4592520938657565,JCOTjAke9,#风雪无阻大片# #丁禹兮风雪无阻# 《传闻中的陈芊芊》里的韩烁苏感十足，少君@丁禹兮 眼里真有万千星河，2020只是启程，2021期待他的演员千面！#腾讯娱乐年度盛典# ,2021-01-12,丁禹兮超话,4181,643,603,"风雪无阻大片,丁禹兮风雪无阻,腾讯娱乐年度盛典"
4592520853461776,JCOTbewz6,#风雪无阻大片# #白宇风雪无阻# 2020，他是《沉默的真相》中用生命追寻真相的江阳，凭借精湛的表演征服观众，成为大众认可的演技派。2021，祝愿@白宇WHITE 风雪无阻，吃面快乐！#腾讯娱乐年度盛典# ,2021-01-12,白宇超话,1672,336,578,"风雪无阻大片,白宇风雪无阻,腾讯娱乐年度盛典"
4592520707450784,JCOSWvghW,#风雪无阻大片# #白客风雪无阻# 过去的2020年里，他是“让银河落下九天，点亮这里的山村”年轻的申甬书记，是兢兢业业的诚意演员。2021，祝愿@白客cucn201 风雪无阻，一路向前。#腾讯娱乐年度盛典# ,2021-01-12,白客超话,19,14,11,"风雪无阻大片,白客风雪无阻,腾讯娱乐年度盛典"
4592485911756816,JCNYP7n1K,#林更新否认自己有东北口音# 《最初的相遇，最后的别离》中的特种兵富二代林更新做客腾讯新闻#新娱乐合伙人#独家专访栏目《鹅家客厅》！采访中他承认自己是直男，又否认自己有东北口音，还聊起与赵又廷“相爱相杀”的搞笑故事！完整采访请看：林更新：为演缉毒卧底下狠功夫，演戏藏起东北腔，与赵又廷“相爱相杀 ,2021-01-12,林更新超话,494,103,125,"林更新否认自己有东北口音,新娱乐合伙人"
4592295544358978,JCJ1MihY6,#属于我们的黄金年代# 奶茶@刘若英 带着新歌营业啦！新歌《黄金年代》MV今日首发，奶茶继《脱掉高跟鞋》演唱会绸吊演出后，时隔多年再次腾空表演，亲自上阵吊钢丝。刘若英的全新专辑也在同步准备中，期待新作品带来大家的惊喜吧！#刘若英新歌黄金年代#刘若英的微博视频 ,2021-01-11,刘若英超话,51,24,9,"属于我们的黄金年代,刘若英新歌黄金年代"
4592154481003898,JCFmg4d9U,#张云雷0111生日快乐#他御子轻敲，太平曲调被缓缓吟唱；折扇慢摇，坊间街角处嬉笑怒骂，今天是相声演员、歌手张云雷的29岁生日，生日快乐@小辫儿张云雷 ,2021-01-11,张云雷超话,4875,1300,944,张云雷0111生日快乐
4591935362960639,JCzEQcqcf,#容祖儿年度女歌手# 恭喜@容祖儿 荣获2020#腾讯娱乐白皮书#年度女歌手。从广为传唱的“小小”，到“Pretty Crazy”全能天后，几百万阙歌轮流上榜，记下一段段风光。谁人“心淡”， 谁人“争气”，实力女王一开嗓，仍能让耳边天清气朗。期待未来她可以带给大家更多金曲。#腾讯娱乐年度盛典# ,2021-01-10,容祖儿超话,5827,5443,5141,"容祖儿年度女歌手,腾讯娱乐白皮书,腾讯娱乐年度盛典"
4591913506708104,JCz5As95e,#徐峥国民艺人# 他让观众释放欢笑和眼泪，他具备演员、导演、监制等多重创作身份，更是电影事业的守护者，发起“戏剧教育火种计划”公益项目，只为传承经典。他的作品《囧妈》上线3日总播放量超6亿，观看人次1.8亿，恭喜@徐峥 获得2020#腾讯娱乐白皮书#国民艺人、年度杰出贡献电影人！#腾讯娱乐年度盛典#,2021-01-10,徐峥超话,25,12,2,"徐峥国民艺人,腾讯娱乐白皮书,腾讯娱乐年度盛典"
4591913338938545,JCz5jBvk5,#杨幂年度影响力之星# 恭喜@杨幂 获得2020腾讯娱乐白皮书年度影响力之星！她全年包揽11本杂志20个封面，#腾讯娱乐白皮书#女明星商业价值排名第一，女明星影响力排名第一，2020年明星带货女王依旧是她！#腾讯娱乐年度盛典# ,2021-01-10,杨幂超话,8341,670,646,"杨幂年度影响力之星,腾讯娱乐白皮书,腾讯娱乐年度盛典"
4591913204716544,JCz56jMZi,#薇娅商业选择·影响力人物# 全国脱贫攻坚荣誉获得者，2020直播超过310场，发起及参与公益直播超百场。恭喜@薇娅viyaaa 荣获2020#腾讯娱乐白皮书#商业选择·影响力人物荣誉。#腾讯娱乐年度盛典# ,2021-01-10,薇娅超话,47,41,36,"薇娅商业选择·影响力人物,腾讯娱乐白皮书,腾讯娱乐年度盛典"
4591913057127523,JCz4RtUc3,#华晨宇年度男歌手# 恭喜@华晨宇yu 荣获2020#腾讯娱乐白皮书#男歌手。《歌手·当打之年》一举夺冠，成为首位90后歌王，创作专辑《新世界NEW WORLD》口碑、销量多面开花。预祝接下来的时光里他继续在音乐里坚持耕耘，带给华语乐坛更多可能。#腾讯娱乐年度盛典# ,2021-01-10,华晨宇超话,27296,5461,9524,"华晨宇年度男歌手,腾讯娱乐白皮书,腾讯娱乐年度盛典"
4591912835354981,JCz4vmt4F,#李诞年度综艺男艺人# #李诞品质综艺人# 恭喜李诞喜获2020#腾讯娱乐白皮书#年度综艺男艺人、品质综艺人两项荣誉。作为脱口秀的行业领军人物，从台前到幕后，他在逆境中打了一场翻身仗，打造了一档现象级爆款综艺，希望他能带领脱口秀继续蓬勃发展。#腾讯娱乐年度盛典# ,2021-01-10,李诞超话,15,2,1,"李诞年度综艺男艺人,李诞品质综艺人,腾讯娱乐白皮书,腾讯娱乐年度盛典"
4591912713457630,JCz4jevue,#辣目洋子年度综艺潜力艺人# 恭喜辣目洋子获得2020#腾讯娱乐白皮书#年度综艺潜力艺人，她是被尔冬升导演评价为有机会拿影后的人物，打破标签，不被定义，希望未来她用自己的天赋与才华给大家展示更多惊喜。#腾讯娱乐年度盛典# ,2021-01-10,辣目洋子超话,129,60,52,"辣目洋子年度综艺潜力艺人,腾讯娱乐白皮书,腾讯娱乐年度盛典"
4591912563251600,JCz44dDTa,#闫妮年度电视剧女演员# 恭喜@素描闫妮 获得2020#腾讯娱乐白皮书# “年度电视剧女演员”荣誉！她心无他念，坚持以喜剧的表达方式塑造出一个个经典角色，稳固自己的“江湖”地位。#腾讯娱乐年度盛典# ,2021-01-10,闫妮超话,17,3,0,"闫妮年度电视剧女演员,腾讯娱乐白皮书,腾讯娱乐年度盛典"
4591912348550244,JCz3IzSja,#金晨年度电视剧突破演员# #金晨年度综艺女艺人# 恭喜金晨同时获得2020#腾讯娱乐白皮书#年度电视剧突破演员、年度综艺女艺人荣誉。她是乘风破浪的姐姐，也是直爽率真的邻家女孩。她依靠自己在镜头前的百变魅力，收获满满路人缘，连续三部电视剧让她成功跻身90后电视剧演员口碑TOP10。希望前路她能创造更多新可能，赢得更多人的掌声。#腾讯娱乐年度盛典#,2021-01-10,金晨超话,1484,265,102,"金晨年度电视剧突破演员,金晨年度综艺女艺人,腾讯娱乐白皮书,腾讯娱乐年度盛典"
4591911844976115,JCz2UkSvV,#白宇年度电视剧品质演员# 恭喜@白宇WHITE 获得2020#腾讯娱乐白皮书#  “年度电视剧品质演员”荣誉！白宇曾说，对待角色就像对待自己的孩子一样，它们独立存在也同样出色。生活里是自己，片场是角色，他用一部部优秀作品告诉我们，这才是演员该有的样子。#腾讯娱乐年度盛典# ,2021-01-10,白宇超话,1627,299,410,"白宇年度电视剧品质演员,腾讯娱乐白皮书,腾讯娱乐年度盛典"
4591911458845614,JCz2hB79c,#张译年度电影男演员# 他用精益求精的职业态度，成就一部部问心无愧的作品。2020年4部电影接连上映，主演电影累计票房超过40亿。他是年度“劳模”，更是品质保证。恭喜 @张译 获得2020#腾讯娱乐白皮书# 年度电影男演员。#腾讯娱乐年度盛典# ,2021-01-10,张译超话,253,85,59,"张译年度电影男演员,腾讯娱乐白皮书,腾讯娱乐年度盛典"
4591909642970868,JCyZmcsRe,#白客年度电影潜力演员# 从职业声优到电影演员，再到入围威尼斯电影节，他步履稳健，一路向前。主演电影《不止不休》入围第77届威尼斯国际电影节地平线单元，参演电影《沐浴之王》票房累积破4亿，2021年三部作品待播前程可见。恭喜@cucn201白客 获得年度电影潜力演员。#腾讯娱乐年度盛典# ,2021-01-10,白客超话,76,20,19,"白客年度电影潜力演员,腾讯娱乐年度盛典"
4591909526051719,JCyZapokn,恭喜@李现ing 获得2020#腾讯娱乐白皮书# 腾讯新闻#星指数年度电影演员# ！他以电影《抵达之谜》中意气风发的赵小龙，《赤狐书生》中性格鲜活灵动的小狐狸白十三，受到大众的认可和喜爱！期待李现未来带给我们更多优秀的作品！ #腾讯娱乐年度盛典# ,2021-01-10,李现超话,34370,6752,7267,"腾讯娱乐白皮书,星指数年度电影演员,腾讯娱乐年度盛典"
4591908385463053,JCyXkmVbL,闫妮一袭蓝色星光裙出席腾讯娱乐年度盛典，并获得#闫妮年度电视剧女演员# ！今日份的妮妮子，温婉大气，灿若星河！气质绝妙，@素描闫妮 姐姐是把银河穿在了身上吗？美丽极了！！#闫妮蓝色星光裙# ,2021-01-10,闫妮超话,69,61,22,"闫妮年度电视剧女演员,闫妮蓝色星光裙"
4591870560188202,JCxYk0MXw,恭喜@X玖少年团肖战DAYTOY 荣获腾讯娱乐星指数年度男歌手#肖战星指数年度男歌手# ，期待赞赞2021更多精彩表现！#腾讯娱乐白皮书# 肖战荣获年度男歌手 小片惊喜现身 ,2021-01-10,肖战超话,62275,4539,8835,"肖战星指数年度男歌手,腾讯娱乐白皮书"
4591845151610945,JCxjl6L4Z,#丁禹兮古风刘海造型##丁禹兮纱纹西装野性大片#演员@丁禹兮 受邀出席#腾讯娱乐年度盛典#。率性不羁，可以是西装笔挺的酷guy，也可以是摸摸企鹅嘴的乖乖仔反差萌就很可爱～期待小丁2021年的更多作品呀 ,2021-01-10,丁禹兮超话,824,212,89,"丁禹兮古风刘海造型,丁禹兮纱纹西装野性大片,腾讯娱乐年度盛典"
4591840727401038,JCxccv3lA,真·欢乐喜剧人·李易峰！峰峰@李易峰 真是太严谨了，连头发的消毒也不能漏掉#李易峰给头发消毒# 腾讯娱乐的微博视频 ,2021-01-10,iPhone 11,1249,182,321,李易峰给头发消毒
4591813924490805,JCwuYiQgl,2020#腾讯娱乐年度盛典# 限定礼扇来了！扇子两面，是2020年腾讯新闻用户赋予明星的关键字和关键词，基于平台海量内容及亿级活跃用户的互动数据挖掘提炼。每把腾讯新闻关键词扇，是一份年度总结，也是一份美好期许～你期待Ta在#白皮书红毯真扇美# 现场亲启这把关键词扇吗？戳链接预约直播，13:00我们不见不扇→2020腾讯娱乐年度盛典 #腾讯娱乐白皮书#  腾讯娱乐的微博视频,2021-01-10,微博视频,39661,710,604,"腾讯娱乐年度盛典,白皮书红毯真扇美,腾讯娱乐白皮书"
4591813635869058,JCwuvoCOe,#腾讯娱乐年度盛典# 即将开始！2020年，腾讯新闻用户赋予@卡布叻_周深 的关键字是“笃”，关键词是“笃定”。期待他的#白皮书红毯真扇美# 现场，戳链接预约直播，13:00我们不见不扇→2020腾讯娱乐年度盛典 #腾讯娱乐白皮书# ,2021-01-10,周深超话,25597,1234,6640,"腾讯娱乐年度盛典,白皮书红毯真扇美,腾讯娱乐白皮书"
4591813531013713,JCwul4fId,#腾讯娱乐年度盛典# 即将开始！2020年，腾讯新闻用户赋予@小辫儿张云雷 的关键字是“纯”，关键词是“纯净”。期待他的#白皮书红毯真扇美# 现场，戳链接预约直播，13:00我们不见不扇→2020腾讯娱乐年度盛典 #腾讯娱乐白皮书# ,2021-01-10,张云雷超话,2959,559,453,"腾讯娱乐年度盛典,白皮书红毯真扇美,腾讯娱乐白皮书"
4591813405705356,JCwu8nWdS,#腾讯娱乐年度盛典# 即将开始！2020年，腾讯新闻用户赋予@张译 的关键字是“诚”，关键词是“诚意”。期待他的#白皮书红毯真扇美# 现场，戳链接预约直播，13:00我们不见不扇→2020腾讯娱乐年度盛典 #腾讯娱乐白皮书# ,2021-01-10,张译超话,55,10,9,"腾讯娱乐年度盛典,白皮书红毯真扇美,腾讯娱乐白皮书"
4591813278839297,JCwtVB5vj,#腾讯娱乐年度盛典# 即将开始！2020年，腾讯新闻用户赋予@张峻宁 的关键字是“积”，关键词是“积累”。期待他的#白皮书红毯真扇美# 现场，戳链接预约直播，13:00我们不见不扇→2020腾讯娱乐年度盛典 #腾讯娱乐白皮书# ,2021-01-10,张峻宁超话,91,30,26,"腾讯娱乐年度盛典,白皮书红毯真扇美,腾讯娱乐白皮书"
4591813131770335,JCwtH7qxN,#腾讯娱乐年度盛典# 即将开始！2020年，腾讯新闻用户赋予@郁可唯 的关键字是“梦”，关键词是“追梦”。期待她的#白皮书红毯真扇美# 现场，戳链接预约直播，13:00我们不见不扇→2020腾讯娱乐年度盛典 #腾讯娱乐白皮书# ,2021-01-10,郁可唯超话,364,0,0,"腾讯娱乐年度盛典,白皮书红毯真扇美,腾讯娱乐白皮书"
4591812977888036,JCwtrx62o,#腾讯娱乐年度盛典# 即将开始！2020年，腾讯新闻用户赋予@硬糖少女303  赵粤的关键词是“耀/明耀”，王艺瑾的关键词是“悦/悦心”，陈卓璇的关键词是“透/清透”，郑乃馨的关键词是“甜/甜蜜”，刘些宁的关键词是“魅/魅力”。期待他们的#白皮书红毯真扇美# 现场，戳链接预约直播，13:00我们不见不扇→2020腾讯娱乐年度盛典 #腾讯娱乐白皮书#,2021-01-10,硬糖少女303超话,14367,540,271,"腾讯娱乐年度盛典,白皮书红毯真扇美,腾讯娱乐白皮书"
4591812747205436,JCwt4uesI,#腾讯娱乐年度盛典# 即将开始！2020年，腾讯新闻用户赋予@杨幂 的关键字是“妙”，关键词是“绝妙”。期待她的#白皮书红毯真扇美# 现场，戳链接预约直播，13:00我们不见不扇→2020腾讯娱乐年度盛典 #腾讯娱乐白皮书# ,2021-01-10,杨幂超话,390,80,25,"腾讯娱乐年度盛典,白皮书红毯真扇美,腾讯娱乐白皮书"
4591810867111466,JCwq2tQ14,#腾讯娱乐年度盛典# 即将开始！2020年，腾讯新闻用户赋予@-杨笠- slay 的关键字是“锐”，关键词是“新锐”。期待她的#白皮书红毯真扇美# 现场，戳链接预约直播，13:00我们不见不扇→2020腾讯娱乐年度盛典 #腾讯娱乐白皮书# ,2021-01-10,杨笠超话,12,2,1,"腾讯娱乐年度盛典,白皮书红毯真扇美,腾讯娱乐白皮书"
4591810746519050,JCwpQrlTY,#腾讯娱乐年度盛典# 即将开始！2020年，腾讯新闻用户赋予@素描闫妮 的关键字是“熟”，关键词是“成熟”。期待她的#白皮书红毯真扇美# 现场，戳链接预约直播，13:00我们不见不扇→2020腾讯娱乐年度盛典 #腾讯娱乐白皮书# ,2021-01-10,闫妮超话,20,0,0,"腾讯娱乐年度盛典,白皮书红毯真扇美,腾讯娱乐白皮书"
4591810548867787,JCwpwBcUP,#腾讯娱乐年度盛典# 腾讯新闻用户赋予@Yamy_郭颖 的关键字是“酷”，关键词是“酷美”。这个大胆坦率的酷girl不仅点亮了自己，也成为粉丝心中的光。#白皮书红毯真扇美# 现场遇见Yamy，戳链接预约直播，13:00我们不见不扇→2020腾讯娱乐年度盛典 #腾讯娱乐白皮书# ,2021-01-10,yamy超话,5859,217,3518,"腾讯娱乐年度盛典,白皮书红毯真扇美,腾讯娱乐白皮书"
4591809307873353,JCwnwx2dz,#腾讯娱乐年度盛典# 即将开始！腾讯新闻用户赋予@薇娅viyaaa 的关键字是“信”，关键词是“信任”。装满你购物车的人，会有怎样的#白皮书红毯真扇美# 现场？戳链接预约直播，13:00我们不见不扇→2020腾讯娱乐年度盛典 #腾讯娱乐白皮书# ,2021-01-10,薇娅超话,231,143,148,"腾讯娱乐年度盛典,白皮书红毯真扇美,腾讯娱乐白皮书"
4591809206424676,JCwnmqXlO,#腾讯娱乐年度盛典# 腾讯新闻用户赋予翩翩公子@王凯kkw 的关键字是“润”，关键词是“温润”。以儒雅谦逊之姿面对世界，以精益求精之态面对表演，期待他的#白皮书红毯真扇美# 现场。戳链接预约直播，13:00我们不见不扇→2020腾讯娱乐年度盛典 #腾讯娱乐白皮书# ,2021-01-10,王凯超话,212,29,38,"腾讯娱乐年度盛典,白皮书红毯真扇美,腾讯娱乐白皮书"
4591809093966139,JCwnbgDLZ,#腾讯娱乐年度盛典# 腾讯新闻用户赋予@王菊 的关键字是“烈”，关键词是“浓烈”。用个性与实力定义自己，用张扬色彩渲染最酷的青春。期待王菊的#白皮书红毯真扇美# 现场。戳链接预约直播，13:00我们不见不扇→2020腾讯娱乐年度盛典 #腾讯娱乐白皮书# ,2021-01-10,王菊超话,124,107,27,"腾讯娱乐年度盛典,白皮书红毯真扇美,腾讯娱乐白皮书"
4591808984124402,JCwn0hiWC,#腾讯娱乐年度盛典# 即将开始！2020年，腾讯新闻用户赋予@容祖儿 的关键字是“勇”，关键词是“勇敢”。期待她的#白皮书红毯真扇美# 现场，戳链接预约直播，13:00我们不见不扇→2020腾讯娱乐年度盛典 #腾讯娱乐白皮书# ,2021-01-10,容祖儿超话,438,82,31,"腾讯娱乐年度盛典,白皮书红毯真扇美,腾讯娱乐白皮书"
4591808821331780,JCwmK5Ask,#腾讯娱乐年度盛典# 即将开始！2020年，腾讯新闻用户赋予@演员任敏 的关键字是“灵”，关键词是“灵动”。期待她的#白皮书红毯真扇美# 现场，戳链接预约直播，13:00我们不见不扇→2020腾讯娱乐年度盛典 #腾讯娱乐白皮书# ,2021-01-10,任敏超话,32,14,3,"腾讯娱乐年度盛典,白皮书红毯真扇美,腾讯娱乐白皮书"
4591808699173995,JCwmxCuzF,#腾讯娱乐年度盛典# 即将开始！2020年，腾讯新闻用户赋予@大峰吕昀峰 的关键字是“净”，关键词是“明净”。期待他的#白皮书红毯真扇美# 现场，戳链接预约直播，13:00我们不见不扇→2020腾讯娱乐年度盛典 #腾讯娱乐白皮书# ,2021-01-10,吕昀峰超话,66,53,31,"腾讯娱乐年度盛典,白皮书红毯真扇美,腾讯娱乐白皮书"
4591808577279705,JCwmluxMB,#腾讯娱乐年度盛典# 即将开始！2020年，腾讯新闻用户赋予@刘浩存 的关键字是“期”，关键词是“潜心”。期待她的#白皮书红毯真扇美# 现场，戳链接预约直播，13:00我们不见不扇→2020腾讯娱乐年度盛典 #腾讯娱乐白皮书# ,2021-01-10,刘浩存超话,47,10,4,"腾讯娱乐年度盛典,白皮书红毯真扇美,腾讯娱乐白皮书"
4591808396398265,JCwm3qQtP,#腾讯娱乐年度盛典# 即将开始！2020年，腾讯新闻用户赋予@李易峰 的关键字是“浪”，关键词是“风浪”。期待他的#白皮书红毯真扇美# 现场，戳链接预约直播，13:00我们不见不扇→2020腾讯娱乐年度盛典 #腾讯娱乐白皮书# ,2021-01-10,李易峰超话,255,38,30,"腾讯娱乐年度盛典,白皮书红毯真扇美,腾讯娱乐白皮书"
4591808057969973,JCwlvxrlX,#腾讯娱乐年度盛典# 即将开始！2020年，腾讯新闻用户赋予@李沁 的关键字是“暖”，关键词是“温暖”。期待她的#白皮书红毯真扇美# 现场，戳链接预约直播，13:00我们不见不扇→2020腾讯娱乐年度盛典 #腾讯娱乐白皮书# ,2021-01-10,李沁超话,880,113,26,"腾讯娱乐年度盛典,白皮书红毯真扇美,腾讯娱乐白皮书"
