id,bid,正文,日期,工具,点赞数,评论数,转发数,话题
4585969490331042,JA4st1o7o,大吉大礼，次元突破！和企鹅娘一起参加@和平精英 光子鸡新年圆梦专场活动，进入活动微博许下心愿召唤大吉大礼空投抽取新年第一份物资吧！#和平精英大吉大礼狂欢季#稀有游戏皮肤，诸多周边壕礼在等你哦。活动传送门：网页链接 ,2020-12-25,iPhone 11,33,22,15,和平精英大吉大礼狂欢季
4585735137526200,JzYmtvzUk,#平安夜# #圣诞节# 鹅娘携普林斯祝大家平安夜快乐！！！大家的平安夜是怎么度过的呢~反正鹅娘和普林斯已经开始拆礼物啦 ,2020-12-24,微博 weibo.com,66,27,18,"平安夜,圣诞节"
4585703616809979,JzXxDszAn,《狐妖小红娘》x @AsmodeeChina 联名情书桌游上线摩点！基于广受欢迎及屡获殊荣的经典派对桌游《情书》，以超高人气国漫IP#狐妖小红娘#中美好爱情的世界观为主题重获新生！当国漫元素遇上线下经典派对桌游，也许会邂逅一段美妙的爱情也说不定哦，抢购链接→国漫 X 桌游！《狐妖小红娘》官方授权桌游浪漫来袭！【转发+评论】抽3位幸运儿送十里红妆月红手办一份，2021年1月13日开奖~ 抽奖详情,2020-12-24,微博 weibo.com,79,122,126,狐妖小红娘
4584654230782220,Jzwf53hus,这波小说漫改混剪值得满分！《大王饶命》《从前有座灵剑山》《武炼巅峰》……每一个熟悉的画面都戳中了鹅娘的小心脏。偷偷告诉大家一个劲爆消息，未来还将有#300部网文启动漫改#，你最想哪一部小说漫画化呢？ 腾讯动漫的微博视频 ,2020-12-21,iPhone 11,51,30,20,300部网文启动漫改
4584644713909416,JzvZJgp16,大新闻！腾讯动漫 X 阅文动漫创作者交流会于今日召开，近百位创作者大大们汇聚一堂，这场大会真的是牌面十足！还有#300部网文启动漫改#，《万族之劫》、《大奉打更人》、《绍宋》等漫画化改编已被提上日程，小说主角有脸了！期待ing ,2020-12-21,iPhone 11,43,29,30,300部网文启动漫改
4584634300508738,JzvIW28ls,#企鹅娘的安利TIME##生死诀# 人狠话不多据说知道我名字的人都挂了快来腾讯动漫app观看《生死诀》，一起快意江湖吧~ 腾讯动漫的微博视频 ,2020-12-21,iPhone 11,32,19,16,"企鹅娘的安利TIME,生死诀"
4584608819842366,Jzv3PFirQ,2020年腾讯动漫小说漫改阅读报告出炉啦！（鹅娘自豪挺起小胸脯接下来还有#300部网文启动漫改#，你最期待哪一部呢？先把报告中提到的这些码起来，心动不如行动哟～ ,2020-12-21,iPhone 11,45,23,20,300部网文启动漫改
4584561184875804,JztP0ksq0,#冬至# 来啦！吃饺子的扣1吃汤圆的扣2  ,2020-12-21,iPhone 11,88,67,26,冬至
4583816180278949,Jzaro1azb,《开局一座山》12月19日强势开启预热，核心粉丝团正式招募！发掘专题彩蛋，加入作品核心粉丝团，漫画抢先看，超多福利限时领取！玩着游戏也能穿越？开局一座山，两个人口，看程大雷如何打造最强山寨？人生的第一次【打劫】，就是抢来山寨的压寨夫人？上腾讯动漫搜索《开局一座山》，加入作品核心粉丝团，抢先看三话未上线内容！更有超多周边、阅点、碎片奖励等你来抽！,2020-12-19,微博 weibo.com,41,22,17,
4583544397768290,Jz3n1wAT0,#企鹅娘的安利TIME# #拾忆长安·将军#我太难了，本来只想在江湖上混口饭吃没想到被这个道貌岸然的将军抓住了把柄混不成了不说，居然还让我一个弱女子顶替他那就...别怪我不客气了 腾讯动漫的微博视频 ,2020-12-18,微博 weibo.com,57,23,19,"企鹅娘的安利TIME,拾忆长安·将军"
4583167925691145,JyTzOnSwF,#企鹅娘的安利TIME# 我，林寻蕊是江湖郎中，是江湖骗子，也是芳心纵火犯管你是什么冷面将军，到我这里通通都是弟弟，钱财是我的，心也是我的《拾忆长安将军》腾讯动漫火热连载，快来看芳心纵火犯如何收复坑面将军吧~ 腾讯动漫的微博视频 ,2020-12-17,微博 weibo.com,46,28,19,企鹅娘的安利TIME
4583159163259943,JyTlGdG3J,#腾讯动漫互动榜#11月粉丝互动榜来啦~~恭喜以下小伙伴成为11月互动top10！领取方式：私信鹅娘 #互动榜名次+QQ号#感谢小可爱们持续对鹅娘的支持~爱你们本期中奖用户@知足常乐CQH- @这个昵称的长度到底有多长 @ICBYATT @就爱吃零食的懒羊羊 @团团家的n次方 @Originkeepers @一片冰心在玉壶200107  @壹只鹿HCX @么么狐哦 @进击的由共,2020-12-17,微博 weibo.com,48,32,16,"腾讯动漫互动榜,互动榜名次+QQ号"
4582356709023692,JyytoBRtq,#异人冯宝宝前来报道# 听说#网剧一人之下# 选角活动开始了？那斗让我嘞个冯宝宝，来看哈你勒个冯宝宝到底演成个撒子样子！@网剧一人之下 ,2020-12-15,iPhone 11,181,53,31,"异人冯宝宝前来报道,网剧一人之下"
4582026268650330,JypSqAils,#网剧一人之下# 改编自腾讯动漫《一人之下》真人网剧，携精美动态版冯宝宝概念海报来袭，云中的身影会是谁？敬请期待@网剧一人之下 ！ 腾讯动漫的微博视频 ,2020-12-14,iPhone 11,150,76,31,网剧一人之下
4581982078502017,JyoJ9zFLj,她来了！改编自腾讯动漫《一人之下》的#网剧一人之下# 今日放出绝美冯宝宝概念海报！看这熟悉的背影，莫不是要有大事发生？@网剧一人之下 ,2020-12-14,iPhone 11,221,153,40,网剧一人之下
4581370066897374,Jy8O2sWjY,#一人之下寻炁迷踪#登录Steam啦！互动漫画《一人之下寻炁迷踪》现已登录Steam平台，看似平静的天下疗养院中暗流涌动，化身为哪都通员工的你要和张楚岚、冯宝宝一同调查隐藏在一切阴谋背后的真相。转发本条微博即可参与抽奖，12月21日抽取3位小可爱，奖品是一人之下冯宝宝Q版手办盲盒一个（随机）。 腾讯动漫的微博视频 抽奖详情,2020-12-12,微博 weibo.com,188,134,228,一人之下寻炁迷踪
