id,bid,正文,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4590735855456008,JC4s9mTm8,【转需！#新冠疫苗接种地图上线#，这份使用指南请收好】1月7日，国家卫生健康委宣传司与腾讯健康联合发布#新冠疫苗接种地图#。用户可在“新冠疫苗接种地图”上查询新冠疫苗接种点一览，并便捷导航至距离最近的接种点。目前已覆盖10省20个城市，并持续快速更新。戳图了解具体使用步骤，一键查询、一键导航新冠疫苗接种点！,,,2021-01-07,搜狗高速浏览器,2,3,3,"新冠疫苗接种地图上线,新冠疫苗接种地图",
4586687668162989,JAn8Oyfz7,【转存！#新冠疫苗去哪接种#】腾讯健康小程序现已正式上线#新冠疫苗#接种便民服务专区，为有接种需求的人群提供接种政策、预约接种入口、接种点查询，以及新冠疫苗科普等便民服务，速戳下文了解哦 腾讯健康上线新冠疫苗接种便民服务专区 ,,,2020-12-27,微博 weibo.com,2,0,0,"新冠疫苗去哪接种,新冠疫苗",
4585720382227029,JzXYG9llP,又一枚大奖收入囊中~2020中国人工智能高峰论坛暨中国人工智能大赛发布会在厦门举行，“腾讯觅影”医疗影像人工智能解决方案荣获大赛“创新之星”奖~技术创新推动科技向善，腾讯觅影在路上~[加油][加油] 腾讯觅影获中国人工智能大赛“创新之星”奖，破解医疗AI普及难点 ,,,2020-12-24,微博 weibo.com,3,3,7,,
