id,bid,正文,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4584131696006353,JziEhpcwF,韦少奇才第一球！！  腾讯NBA的微博视频 ,,,2020-12-20,微博视频,11,5,2,,
4584118903378074,JzijEeaN4,三球赛前热身最后一场季前赛了 预测一下三球啥发挥？  腾讯NBA的微博视频 ,,,2020-12-20,微博视频,7,3,0,,
4584117318454475,Jzih5ztov,奇才今日首发！韦少，比尔，阿夫迪亚，吉尔，布莱恩特韦少将迎来首秀 ！！ ,,,2020-12-20,微博 weibo.com,14,1,1,,
4583848514689062,JzbhxjFQ2,湖人114-113太阳詹姆斯20+8+4浓眉35+6+3布克27+5+4艾顿12+6浓眉这表现 MVP能不能争一哈？ ,,,2020-12-19,微博 weibo.com,17,4,1,,
4583844597210080,JzbbdufFC,浓眉第三节单节19分。挡得住吗？？  腾讯NBA的微博视频 ,,,2020-12-19,微博视频,20,3,1,,
4583819581068775,JzawS4u2j,锡安34分钟31分集锦  腾讯NBA的微博视频 ,,,2020-12-19,微博视频,13,2,2,,
4583811307012960,Jzajwtqog,#湖人vs太阳# 马上开始啦湖人首发：詹姆斯、戴维斯、加索尔、波普、库兹马太阳首发：布里奇斯、克劳德、艾顿、布克、卡特 ,,,2020-12-19,微博 weibo.com,1,0,0,湖人vs太阳,
4583808190382886,Jzaev1BBA,杜兰特25分集锦 这状态回来了吗！  腾讯NBA的微博视频 ,,,2020-12-19,微博视频,33,9,2,,
4583805145583220,Jza9AnqrW,穆雷单打努尔基奇 教科书般的小打大啊  腾讯NBA的微博视频 ,,,2020-12-19,微博视频,3,1,0,,
4583801450402939,Jza3D1GP1,RJ-巴雷特近四场数据:15分 5板 2助攻 43%命中率25分 4板 2助攻 58%命中率16分 6板 2助攻 50%命中率15分 5板 2助攻 50%命中率新赛季是不是期待一下？ ,,,2020-12-19,微博 weibo.com,8,1,0,,
4583788346091656,Jz9IupyIw,贝兹利暴力隔扣 看看霍福德这啥反应  腾讯NBA的微博视频 ,,,2020-12-19,微博视频,9,1,0,,
4583775767889410,Jz9ocx6oy,赛前欧文和塔图姆深情拥抱  腾讯NBA的微博视频 ,,,2020-12-19,微博视频,8,4,1,,
4583766456798733,Jz99bswEZ,欧文首次重返TD花园就早早来到了球馆 并点燃鼠尾草  #欧文在球馆烧鼠尾草# 腾讯NBA的微博视频 ,,,2020-12-19,微博视频,14,7,2,欧文在球馆烧鼠尾草,
4583747040580280,Jz8DS2qXm,Shams发推表示林书豪即将签约勇士林书豪本人立刻发推回应表示：“还没做出任何决定。”那么兄弟们 林书豪最终会去勇士嘛？？ ,,,2020-12-19,微博 weibo.com,11,6,1,,
4583495319433667,Jz25RDA7V,如何缓解直冲脑门儿的尴尬？#东契奇# #迷之尴尬#  腾讯NBA的微博视频 ,,,2020-12-18,微博视频,12,1,0,"东契奇,迷之尴尬",
4583462117842853,Jz1ejwUhD,有些球员打着打着球就去抢摄影师营生了 ,,,2020-12-18,微博 weibo.com,21,2,0,,
4583453964370463,Jz11aikXl,森林狼与独行侠战至114平，比赛拖入加时赛 ,,,2020-12-18,微博 weibo.com,11,1,1,,
4583449832725521,Jz0Uvbr21,回来了！那个感觉回来了！  腾讯NBA的微博视频 ,,,2020-12-18,微博视频,14,0,0,,
4583423018535068,Jz0dfzOmo,这不有手就行？库里赛前热身连中四记logo shot  腾讯NBA的微博视频 ,,,2020-12-18,微博视频,18,3,1,,
4583410499323327,JyZT3D7qf,三球丝滑三分，精准入网截至中场休息三球拉梅洛-鲍尔上场12分钟砍下11分2助攻1抢断  腾讯NBA的微博视频 ,,,2020-12-18,微博视频,3,4,0,,
4583394203141469,JyZsMdbeR,新赛季穿着蓝色城市版球衣时，火箭将使用蓝色主场。这将是火箭多年来第一次有一个替代的球场设计。 ,,,2020-12-18,微博 weibo.com,18,3,0,,
4583391845947249,JyZoYoX9n,火箭今年来首次公布非红色主体色的球衣，根据泄露的图片显示，火箭这套浅蓝色球衣将成为2020-21赛季的城市版球衣，像上赛季一样胸前将印有“H-Town”的字样。新赛季预计火箭将拥有四套球衣配色：红色、白色、黑色、蓝色。 ,,,2020-12-18,微博 weibo.com,9,4,1,,
4583390621205176,JyZn053wk,76人队同意将本-西蒙斯加入到交易哈登的筹码之中，但目前交易谈判还在继续 ,,,2020-12-18,微博 weibo.com,34,14,2,,
4583387887043527,JyZiAtylh,给全队派礼！北京时间12月18日，湖人美女老板珍妮-巴斯给上赛季每一位夺冠成员都送上一瓶Cincoro Tequila龙舌兰酒，酒瓶上刻着球员的名字、球衣号码以及留下一份遗产的字样，每瓶酒售价高达约1350美元。这款黑瓶定制版美酒，不禁让人想起湖人全队身穿科比黑曼巴战袍打比赛。 ,,,2020-12-18,微博 weibo.com,27,1,0,,
4583387363283624,JyZhKdMdG,Woj&Shams双双发推，暗示哈登可能即将被交易？#哈登# ,,,2020-12-18,微博 weibo.com,12,4,1,哈登,
4583236229408926,JyVlYDtGS,詹詹首秀就这？登登胖了好多詹詹首秀就这？登登胖了好多by@绘说篮球 ,,,2020-12-17,微博 weibo.com,23,2,7,,绘说篮球
4583135624561226,JySJIj8Aa,这一年，体育究竟经历了什么？你还能记住多少？但不论发生过什么，黑暗隧道的尽头，体育都是那道不灭的亮光。特别推出年终总结之“2020年体育年鉴”长图，阅后即焚！ ,,,2020-12-17,微博 weibo.com,16,5,1,,
4583097661660404,JyRKu6XWI,ESPN记者Tim McMahon：“火箭过于放松的文化让韦少震惊，韦少根本不能容忍迟到。” ,,,2020-12-17,微博 weibo.com,79,20,1,,
4583083154350637,JyRn5ifNz,詹眉今日小集锦~~~  腾讯NBA的微博视频 ,,,2020-12-17,微博视频,7,1,1,,
4583081090485436,JyRjL22hC,詹眉今天休息啦！詹姆斯14分钟10投4中 11分2板2助浓眉17分钟4投3中 10分4板给这哥俩今r的表现打几分？ ,,,2020-12-17,微博 weibo.com,14,7,0,,
4583068126414762,JyQYQqULU,艾顿这饼吃的香啊！  腾讯NBA的微博视频 ,,,2020-12-17,微博视频,4,0,0,,
4583067341820522,JyQXA7DBg,詹眉连线来了！！  腾讯NBA的微博视频 ,,,2020-12-17,微博视频,4,1,0,,
4583057854563026,JyQIhj93c,拉文第一节8分钟16分砍分如麻啊还是那么飘逸 还是那么丝滑#雷霆vs公牛#  腾讯NBA的微博视频 ,,,2020-12-17,微博视频,9,5,1,雷霆vs公牛,
4583052565811772,JyQzKonUg,詹眉来喽 ,,,2020-12-17,微博 weibo.com,10,1,0,,
4583044285202937,JyQmolPwl,字母哥表示他不想看到球迷烧掉他的球衣“我之前看到一些球员离队后，当地球迷烧掉他们的球衣。我不想经历这些” ,,,2020-12-17,微博 weibo.com,32,10,0,,
4583017912468966,JyPFRami2,名记Shams：12月10日以来 NBA球员又新增一例新冠。。。。 ,,,2020-12-17,微博 weibo.com,11,1,0,,
4582745730455500,JyIAR1UuM,怎么说？库里被队友隔扣，乌布雷这是不把大哥放眼里啊又是个名场面！库里上篮打铁惨遭队友隔扣 ,,,2020-12-16,微博 weibo.com,22,2,1,,
4582729403078129,JyIawcULf,库里4分钟11分！！这效率有点那味儿了啊堪称效率之王！库里开局4分钟连砍11分轻松上双 ,,,2020-12-16,微博 weibo.com,23,2,5,,
4582692182825803,JyHcubR7t,据ESPN记者David Purdum报道，MVP最新赔率显示东契奇力压字母哥排名第一，紧随其后的是库里，浓眉，詹姆斯等。你最希望谁夺得新赛季MVP呢？ 腾讯NBA的微博投票 ,,,2020-12-16,微博 weibo.com,1698,6,3,,
4582663601787801,JyGso7v5v,字母哥五年2.28亿超级顶新续约雄鹿！期待字母哥带领雄鹿冲出东部！字母哥vs独行侠集锦 空砍24分14篮板举火烧天送暴扣 ,,,2020-12-16,微博 weibo.com,13,7,1,,
4582391811942093,Jyzo189e5,今日MVP评选！！谁是你的MVP 腾讯NBA的微博投票 ,,,2020-12-15,微博 weibo.com,328,1,0,,
4582350317688923,Jyyj5wgeT,东契奇命中后撤步三分后疑似喷垃圾话看嘴型 说的啥啊？？#独行侠vs雄鹿#  腾讯NBA的微博视频 ,,,2020-12-15,微博视频,22,22,1,独行侠vs雄鹿,
4582336983732640,JyxXAfF1S,克里斯保罗迎来太阳首秀！#太阳vs爵士#  腾讯NBA的微博视频 ,,,2020-12-15,微博视频,16,3,0,太阳vs爵士,
4582335762932484,JyxVCciS8,#黄蜂vs猛龙# 三球命中第二记三分后死亡凝视猛龙替补席  腾讯NBA的微博视频 ,,,2020-12-15,微博视频,15,10,0,黄蜂vs猛龙,
4582332818791655,JyxQRAT6T,东契奇10分钟7分4板2助行不行？？  腾讯NBA的微博视频 ,,,2020-12-15,微博视频,10,0,1,,
4582332751681418,JyxQL73pE,6中0，字母的罚球还是辣眼睛  ,,,2020-12-15,微博 weibo.com,19,10,0,,
4582327088320155,JyxHCyUs3,阿德巴约这积极性 当季后赛打呢！  腾讯NBA的微博视频 ,,,2020-12-15,微博视频,6,2,0,,
4582325762925288,JyxFuch04,都说东契奇传球技术非常不错这么一看确实  腾讯NBA的微博视频 ,,,2020-12-15,微博视频,8,0,0,,
4582313780840643,Jyxma3wGL,“三球”拉梅洛-鲍尔命中首记三分！！！  腾讯NBA的微博视频 ,,,2020-12-15,微博视频,13,4,0,,
4582308550022756,JyxdJ05V2,整起！#鹈鹕vs热火# ,,,2020-12-15,微博 weibo.com,6,0,0,鹈鹕vs热火,
4582302069824472,Jyx3gFdNe,庄神第一节结束压哨三分  腾讯NBA的微博视频 ,,,2020-12-15,微博视频,7,0,0,,
4582296760616225,JywUI2Aj7,哈登来训练啦  腾讯NBA的微博视频 ,,,2020-12-15,微博视频,14,12,1,,
4582294808955293,JywRyBzGd,早安！打工人！ ,,,2020-12-15,微博 weibo.com,8,4,0,,
4582161493527375,JytoxeND9,阿杜归来！爷青回！詹眉可以看饮水机咯！阿杜归来！爷青回！詹眉可以看饮水机咯！by @绘说篮球 ,,,2020-12-14,微博 weibo.com,21,0,1,,绘说篮球
4581999014066039,Jypath3Lh,韦少杜兰特今日交流频繁，赛后还拥抱！年纪大了看不得这些啊#杜兰特威少赛后拥抱# 杜兰特赛后与韦少交流近1分钟 欢声笑语激动相拥！ ,,,2020-12-14,微博 weibo.com,65,5,10,杜兰特威少赛后拥抱,
4581972569498688,JyotODR2E,今天富尔茨砍下21分全队最高，同时拿下5篮板4助攻和2抢断，期待富尔茨新赛季兑现天赋！【球星】富尔茨vs老鹰集锦 高难度突破上篮砍21分5板4助 ,,,2020-12-14,微博 weibo.com,16,1,0,,
4581939824822322,JynD0kevo,欧文12，阿杜11，两人回归首节火力全开！ ,,,2020-12-14,微博 weibo.com,25,1,0,,
4581937051600293,Jynyx6Ijb,死神回归。篮网生涯首分！杜兰特双手暴扣上演死神归来 ,,,2020-12-14,微博 weibo.com,17,0,1,,
4581674022604651,JygIiaVAv,三球这个背传，老灵性了  乔老板选对人了吗？拉梅洛-鲍尔背传技惊四座！又一个场控大师 ,,,2020-12-13,微博 weibo.com,11,3,1,,
4581645081916024,JyfXC82rC,约基奇26+10+5 库里10分，掘金失绝杀105-107负于勇士。 ,,,2020-12-13,微博 weibo.com,17,0,0,,
4581635129609088,JyfHyEjLi,字母哥眉骨出血仍轰25+10！雄鹿102-112不敌独行侠，霍勒迪仅4分。 ,,,2020-12-13,微博 weibo.com,9,3,0,,
4581588816631500,JyeuRrP9G,黄蜂猛龙比分…乔老板的球队脱胎换骨了？ ,,,2020-12-13,微博 weibo.com,23,6,1,,
4581570126284497,Jye0IqmSR,纳什确定明日篮网首发：杜兰特、欧文、小乔丹、丁威迪、哈里斯。@布鲁克林篮网 这套首发5名球员年薪均过千，总计达到1.1亿！篮网首战对手是奇才，阿杜韦少重逢，久违了！ ,,,2020-12-13,微博 weibo.com,29,3,1,,布鲁克林篮网
4581421069108586,Jya8iCdyG,湖人哈雷尔香不香？一看到他就想起了口哨！沃考组合也很不错！不知道会不会影响登哥的去留？@绘说篮球 沃考组合真不错 口哨哈雷真是香 ,,,2020-12-12,微博 weibo.com,26,3,7,,绘说篮球
4581312432703387,Jy7j5blh1,开拓者主场127-102战胜国王甜瓜出场23分钟砍下21分4板，麦科勒姆18分4板5助，特伦特18分，利拉德15分5助，琼斯15分。国王方面，希尔德23分，巴恩斯16分，福克斯10分6助。 ,,,2020-12-12,微博 weibo.com,13,3,0,,
4581304593024452,Jy76rcGNu,NBA季前赛洛杉矶德比结束了争夺，最终湖人主场87-81击败快船，迎来开门红。这场比赛是泰伦卢执教快船首秀，伊巴卡、巴图姆、哈雷尔、施罗德和马修斯等迎来首秀，詹眉组合缺阵。数据方面，湖人队塔克19分9板3助3断，库兹马18分5助，哈雷尔13分12板2助2断，马修斯8分5板，施罗德10分4板；快船莱昂纳德3分7板2助2断，乔治10分2板，伊巴卡6分。,,,2020-12-12,微博 weibo.com,25,2,0,,
4581274029663665,Jy6j8ExXz,季前赛火箭首战客场挑战公牛。火箭方面，哈登、塔克和伍德全都没有出战，沃尔和考辛斯迎来首秀。比赛开始后，火箭很快占据着上风并一路保持领先，最终以125-104大胜公牛，迎来开门红。时隔716天之后重返赛场的沃尔状态出色，送出全场最高的9次助攻外加砍下13分5篮板，并且只出现2次失误。 ,,,2020-12-12,微博 weibo.com,109,16,1,,
4581261735631314,Jy5ZjnCXE,尼克斯客场90-84击败活塞，取得开门红。迎来新帅锡伯杜的尼克斯看起来焕然一新。数据方面，尼克斯队巴雷特15分5篮板2助攻，诺埃尔10分8篮板，托平11分7篮板。活塞方面，格里芬11投3中，9分7篮板5助攻，罗斯10分2助攻，米哈伊柳克14分全队最高。 ,,,2020-12-12,微博 weibo.com,11,2,0,,
4581260519544415,Jy5XlE2Wb,魔术客场以116-112战胜老鹰，迎来开门红。魔术当家中锋武切维奇贡献18分11篮板4助攻，老鹰队特雷-杨手感欠佳，9投2中仅得6分7助攻。 ,,,2020-12-12,微博 weibo.com,8,3,0,,
4581251434940591,Jy5IHkJgX,NBA季前赛开赛第一天，洛城德比双方球队首发出炉。湖人首发：施罗德、马修斯、哈雷尔、塔克和库兹马，詹姆斯和浓眉轮休不打。快船队除了膝盖酸痛的小莫里斯缺席之外，快船其他球队都可以出战，首发五虎分别是卡哇伊、乔治、伊巴卡、巴图姆和贝弗利。你看好哪队取胜 ,,,2020-12-12,微博 weibo.com,11,8,1,,
4581232476163488,Jy5e7pRp6,北京时间12月12日，NBA季前赛开战，美媒公布了2020-21赛季最新常规赛MVP赔率，字母哥反超东契奇排到第一的位置，库里位居第三，詹姆斯排名第五。完整赔率榜：字母哥 +400东契奇 +500库里 +700浓眉 +800詹姆斯 +900哈登 +1200利拉德 +1300杜兰特/约基奇 +2000巴特勒 +2500布克 +3000威少 +4000欧文/锡安 +6000西蒙斯 +7500乔治 +8000,,,2020-12-12,微博 weibo.com,9,5,0,,
4581229149555855,Jy58KE5UH,【十大现役球星票选：现役第一人，你pick谁？】NBA季前赛今天开打。在你心里，詹姆斯、杜兰特、浓眉、卡哇伊、字母哥等NBA十大现役球星，谁才是现役第一人呢？点击链接，快来腾讯NBA社区投票吧~ 腾讯体育 ,,,2020-12-12,微博 weibo.com,18,16,0,,
4581227169841913,Jy55yFikx,篮网球星欧文在Instagram Story上发布了一段文字：“我已经受够了一些人的宣传，我站在真相的一边，无论是谁说的真相；我坚持的是正义，无论这样的正义是支持谁或者反对谁。首先我是一个人，因此我会支持任何有利于全人类的人或事。”“希望我们能把‘罚款’用以帮助那些边缘人群的社区，特别是在当下的世界。我呼吁和平、爱和伟大，所以不要再离间我和我的团队了，请尊重艺术吧，我们前进的方向并不一致。”我不再和那些被利用的人浪费口舌，我的注意力更有价值。”,,,2020-12-12,微博 weibo.com,34,14,2,,
4581211395852111,Jy4G7oyoT,据NBA记者Marc Stein报道，76人是目前最有可能和火箭达成关于哈登交易的球队。 ,,,2020-12-12,微博 weibo.com,17,12,1,,
