id,bid,正文,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4592918913884957,JCZfdgiEB,#尼格买提问傅菁为什么大家叫她老公#昨晚，傅菁发了自己唱歌的视频，尼格买提提问傅菁，“可是为什么大家都叫你老公？”，随后傅菁回应“因为我帅”。菁菁子颜值高，性格温柔可靠，完全就是理想型好嘛～傅菁发了自己唱歌的视频，尼格买提提问傅菁为什么大家都叫她老公，傅菁回应“因为我帅”#最IN资讯  ,,,2021-01-13,傅菁超话,18,0,0,尼格买提问傅菁为什么大家叫她老公,
4592914984079736,JCZ8Sh7kc,#金莎 真实的浪漫不是投我所好#最新一期《女儿们的恋爱》中，盛况说自己摩羯座不够浪漫，金莎说“你的浪漫是细节，真实的浪漫是瞬间发生的，而不是投我所好”天啊！！这是什么偶像剧情节对话鸭！好甜呀，小微表示我🍋 了。最新一期《女儿们的恋爱》中盛况说自己不够浪漫，金莎则表示：真实的浪漫是瞬间发生的，而不是投我所好#最IN资讯  ,,,2021-01-13,,3,0,0,金莎 真实的浪漫不是投我所好,
4592908575188258,JCYYxlLHA,【黑龙江#牡丹江报告4例无症状感染者#】今天，黑龙江省牡丹江市林口县报告4例无症状感染者，为绥化市望奎县返林人员，由对绥化市推送的密接及密接的密接中排查和核酸检测时发现，经专家组会诊确定。#牡丹江4例无症状感染者详情#无症状感染者1：赵某，男，54岁，住林口县中海新城小区，系绥化市推送的无症状感染者密接。无症状感染者2：曲某某，女，48岁，住林口县中海新城小区，与无症状感染者1系夫妻关系。无症状感染者3：赵某某，女，49岁，住林口县民主小区，系绥化市推送的无症状感染者密接，无症状感染者1的妹妹。无症状感染者4：刘某某，男，23岁，住林口县民主小区，系绥化市推送的无症状感染者密接，无症状感染者1的外甥，无症状感染者3的儿子。接到核酸检测结果阳性报告后，林口县立即启动应急响应，将上述人员转运至定点医院。经专家组会诊，根据流行病学史、临床表现、影像学特征、实验室检测及病原学核酸检测阳性结果，诊断为无症状感染者。（总台央视记者王跃军 王海樵）,,,2021-01-13,,0,0,0,"牡丹江报告4例无症状感染者,牡丹江4例无症状感染者详情",
4592905387775710,JCYTowCOG,#赵丽颖向防疫人员致敬##赵丽颖为河北加油# @赵丽颖 发文：“向防疫人员致敬，为河北加油！为廊坊加油！”人美心善颖颖子，一直心系河北，关心疫情，正能量引导！河北加油！[加油]赵丽颖发文向防疫人员致敬，为河北加油！人美心善颖颖子！姐姐这真的太暖心！#最IN资讯  ,,,2021-01-13,赵丽颖超话,19,1,0,"赵丽颖向防疫人员致敬,赵丽颖为河北加油",赵丽颖
4592899280607957,JCYJy2y9L,【#浙江海宁发现1例石家庄输入无症状# 】1月13日凌晨，海宁市发现一例河北石家庄输入的新冠肺炎无症状感染者，系杭海城际铁路某标段员工。该人员在日常健康监测采样检测中发现核酸检测阳性。目前，流行病学调查、密切接触者追踪等各项应急处置工作正在进行中。（海宁发布）浙江海宁发现一例河北石家庄输入的新冠肺炎无症状感染者#热点追踪  ,,,2021-01-13,,2,0,0,浙江海宁发现1例石家庄输入无症状,
4592872421069616,JCY2e4ufS,#创造营# 2021全部学员已上号！世界那么大，我们一起闯！#创造营2021学员登岛卡#  ,,,2021-01-13,微博 weibo.com,2503,171,19,"创造营,创造营2021学员登岛卡",
4592866997313593,JCXTtuGBb,#创造营# 2021海星鹅账号创建完毕✅#创造营2021学员登岛卡# 正在派发冒险模式🔛即将启动！@腾讯视频创造营2021 冲鸭！ ,,,2021-01-13,,2190,265,14,"创造营,创造营2021学员登岛卡",腾讯视频创造营2021
4592860534145347,JCXJ3hoor,【#黑龙江全省进入应急状态# 】黑龙江省应对新冠肺炎疫情工作领导小组第三十二次会议暨省疫情防控指挥部会议强调，要充分认清当前疫情复杂严峻形势，把疫情防控作为当前最重要的工作来抓，全省进入应急状态，当前要以外防输出、内防扩散为重点，举全省之力遏制局部疫情扩散。加大分级分区核酸检测力度，快速精准开展流调工作，加强疫情信息推送工作，从严落实各项防控措施，做好重点地区防控排查，有力有效管控疫情传播风险。（黑龙江日报） 黑龙江新增16例本土确诊病例，全省进入应急状态！省委书记请假连夜赶回#热点追踪,,,2021-01-13,,2,1,1,黑龙江全省进入应急状态,
4592857685426291,JCXEsmLCP,【#除夕火车票开售#想回家，这些事情你要注意啦！】#除夕火车票今日开售#2021年除夕火车票今日（13日）开售！今年春运有些不同，需要注意以下几点：往返售票日期要牢记，多条铁路河北各站停售进京车票，部分热门线路购票没往年紧张，没票别慌还可“捡漏”，不同车站网上起售时间不一致，多地要求返乡者持核酸检测阴性证明，做好防护健康出行。今年你要回家过年吗?除夕火车票今日开售 受疫情影响春运车票没有往年紧张,,,2021-01-13,,3,0,0,"除夕火车票开售,除夕火车票今日开售",
4592852820825743,JCXwC3sOr,#赖美云巨型荧光麻花辫##赖美云#小七妹妹首张个人专辑唤醒曲上线啦，今天是赛博朋克风的妹妹哦 ,,,2021-01-13,赖美云超话,284,128,36,"赖美云巨型荧光麻花辫,赖美云",
4592851843286735,JCXv2dN1R,#杨超越被双倍辣火鸡面辣哭#哈哈哈哈超越妹妹太可爱了！吃双倍火鸡面被辣哭，一把鼻涕一把泪毫无偶像包袱，小微真是又心疼又想笑杨超越是什么可爱的憨憨仙女，自己吃双倍火鸡面被辣哭，一把鼻涕一把泪毫无偶像包袱哈哈哈哈哈 ,,,2021-01-13,杨超越超话,90,20,6,杨超越被双倍辣火鸡面辣哭,
4592851453485474,JCXupeCJk,#石家庄##邓伦录视频为石家庄加油# @邓伦 在视频中为家乡加油：“我的家乡、我的亲人，我们永远在一起，早日战胜疫情，我们重新扬帆起航。石家庄加油、河北加油。”邓伦为家乡加油，我们一定能打赢这场仗，石家庄加油！#最IN资讯  ,,,2021-01-13,邓伦超话,6,1,2,"石家庄,邓伦录视频为石家庄加油",邓伦
4592851110072076,JCXtR0iKw,#赵露思复古风大片##赵露思# 赵露思最新复古风大片公开，复古与甜美结合，表现力十足，真的太好看了叭，谁不夸一句时髦精呢赵露思大片曝出，甜美靓丽尽显优雅气息，复古造型大片，你打几分？#最IN资讯  ,,,2021-01-13,赵露思超话,14,4,2,"赵露思复古风大片,赵露思",
4592845635981641,JCXl1p665,【探访石家庄疫情：#藁城区12村庄逾2万人异地隔离#】1月11日，河北石家庄，藁城区增村镇12个村庄逾2万人大转移异地集中隔离观察，村民们拎着行李，乘坐大巴有序撤离。增村镇下辖20个行政村6万多人口，轻工业和农贸集市发达，204省道贯穿全镇。1月2日，增村镇小果庄村发现这轮疫情中的首例新冠肺炎确诊病例。#石家庄超2万村民大转移异地隔离# #石家庄两万村民转移隔离#（封面新闻）探访石家庄疫情：藁城区12村庄逾2万人异地隔离#热点追踪,,,2021-01-13,,1,1,0,"藁城区12村庄逾2万人异地隔离,石家庄超2万村民大转移异地隔离,石家庄两万村民转移隔离",
4592845510677115,JCXkP2Q9d,【东京奥组委：#东京奥运会将在今夏如期举行#】东京奥组委首席执行官武藤敏郎12日表示，关于东京奥运会取消或者推迟到2024年甚至2032年的消息都是假新闻。东京奥组委主席森喜朗在当天的讲话中也承诺，东京奥运会和残奥会将在今年夏天如期举行。（央视）黎明必会到来 东京奥组委主席称今夏如期举行奥运会#热点追踪  ,,,2021-01-13,,1,0,0,东京奥运会将在今夏如期举行,
4592838782224648,JCX9Y9kJq,【#吉林新增7例无症状#】1月12日0-24时，吉林省无新增本地确诊病例；新增无症状感染者7例，其中3例为黑龙江省输入无症状感染者，4例为关联无症状感染者，均通过主动筛查发现。#吉林7例无症状感染者详情#无症状感染者1：男，1967年出生，长春市二道区人，为中荣地坪有限公司员工。1月5日从哈尔滨西站乘K350次列车（11车19号）返回长春市，与1月11日0-8时通报的无症状感染者1和2同车厢，抵长后乘坐出租车回到二道区鲁辉国际城荷兰小镇家中。1月12日，长春市对集中隔离医学观察人员开展核酸检测，检测结果为阳性，经临床专家组会诊，诊断为无症状感染者。无症状感染者2：女，1972年出生，长春市二道区人，为无症状感染者1的妻子。1月5日从哈尔滨西站乘K350次列车（11车20号）返回长春市，与1月11日0-8时通报的无症状感染者1和2同车厢，抵长后乘坐出租车回到二道区鲁辉国际城荷兰小镇家中。1月12日，长春市对集中隔离医学观察人员开展核酸检测，检测结果为阳性，经临床专家组会诊，诊断为无症状感染者。无症状感染者3：男，1976年出生，黑龙江省哈尔滨市呼兰区人，个体营销人员。1月5日从黑龙江南岔乘K350次列车（11车13号）抵达哈尔滨西站，与1月11日0-8时通报的无症状感染者1和2同车厢。1月7日从黑龙江双城堡乘Z174次列车（2车6号）抵达长春站，约15时从黄河路客运站乘客车到公主岭市范家屯镇，1月8日约11时从公主岭市范家屯镇乘客车返回长春站，乘坐K1383次列车（2车070号）返回黑龙江双城堡。1月9日从哈尔滨西站乘D124次列车（5车5A号）至长春站，随后乘坐地铁1号线到达长春市高速客运站，于12时35分乘客车从长春市到通化市。1月10日至11日在源升品质生活坊进行培训授课。1月12日通化市针对黑龙江省推送的该人为密切接触者的信息，立即追踪到该人并对其进行核酸检测，检测结果为阳性，经临床专家组会诊，诊断为无症状感染者。无症状感染者3核酸检测阳性后，通化市对其密切接触人员开展追踪排查，在其授课的源升品质生活坊员工中，检测发现4例与其关联的无症状感染者，经初步流行病学调查，有关情况如下，后续情况通化市将向社会发布。无症状感染者4：女，1956年出生，通化市人，住址为通化市东昌区育新小区。1月12日核酸检测结果阳性，经临床专家组会诊，诊断为无症状感染者。无症状感染者5：女，1988年出生，通化市人，住址为通化市老八中山水佳苑。1月12日核酸检测结果阳性，经临床专家组会诊，诊断为无症状感染者。无症状感染者6，女，1967年出生，通化市人，住址为通化市东昌区外贸亿德C区。1月12日核酸检测结果阳性，经临床专家组会诊，诊断为无症状感染者。无症状感染者7，女，1969年出生，通化市人，住址为通化市东昌区卫校欣荣桥科技楼。1月12日核酸检测结果阳性，经临床专家组会诊，诊断为无症状感染者。目前，对以上7名无症状感染者已转运至当地定点医疗机构隔离医学观察。长春市、通化市正在对以上人员的密切接触者、次密切接触者和一般接触者开展追踪排查，并落实管控措施。（央视新闻）吉林新增无症状感染者7例 详情公布#热点追踪,,,2021-01-13,,0,0,0,"吉林新增7例无症状,吉林7例无症状感染者详情",
4592832264020822,JCWZsgRZY,【紧急呼吁！#石家庄血小板库存告急#】记者从河北省血液中心获悉，目前受疫情影响，石家庄血小板库存告急。据河北省血液中心有关负责人介绍，血小板与全血不同，保存期只有5天，保存期短，但临床用量却很大，这就要求每天都要采集够一定量，才能保障临床需求。平时刚好能做到供需平衡，现在已是严重供不应求。对此，河北省血液中心呼吁爱心人士伸出臂膀，捐献热血，救治生命。　　石家庄血小板捐献地址：石家庄市和平西路299号，和平西路与中华北大街交口西行200米路北，河北省血液中心二楼机采科。采血时间：每天8:30—17:30，中午不休。（新华视点）石家庄血小板库存告急受疫情影响，石家庄血小板库存告急#热点追踪,,,2021-01-13,,1,0,1,石家庄血小板库存告急,
4592832080514946,JCWZa29XA,【#31省区市新增确诊115例#，#河北新增本土确诊90例#】1月12日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例115例，其中境外输入病例8例（上海5例，广东2例，福建1例），本土病例107例（河北90例，黑龙江16例，山西1例）；无新增死亡病例；新增疑似病例1例，为境外输入病例（在上海）。当日新增治愈出院病例28例，解除医学观察的密切接触者617人，重症病例较前一日增加3例。境外输入现有确诊病例286例（其中重症病例3例），现有疑似病例1例。累计确诊病例4451例，累计治愈出院病例4165例，无死亡病例。截至1月12日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例784例（其中重症病例21例），累计治愈出院病例82288例，累计死亡病例4634例，累计报告确诊病例87706例，现有疑似病例1例。累计追踪到密切接触者929694人，尚在医学观察的密切接触者30114人。31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者38例（境外输入3例）；当日转为确诊病例42例（境外输入1例）；当日解除医学观察5例（境外输入2例）；尚在医学观察无症状感染者556例（境外输入256例）。累计收到港澳台地区通报确诊病例10227例。其中，香港特别行政区9343例（出院8524例，死亡160例），澳门特别行政区46例（出院46例），台湾地区838例（出院730例，死亡7例）。【人民日报】,,,2021-01-13,,1,0,0,"31省区市新增确诊115例,河北新增本土确诊90例",
4592831879184548,JCWYPCxjS,【#山东新增1例本地无症状#：为威海市报告】2021年1月12日0时至24时：山东无新增本地疑似病例、确诊病例。累计报告确诊病例777例，死亡7例，治愈出院770例。#威海报告本地无症状1例#。全省正在隔离观察治疗的无症状感染者5例（境外输入4例）。【人民日报】 ,,,2021-01-13,,0,0,1,"山东新增1例本地无症状,威海报告本地无症状1例",
4592831761224244,JCWYE58tS,【#黑龙江新增16例确诊##黑龙江新增12例无症状#】1月12日0-24时，黑龙江省新增新冠肺炎确诊病例16例 （望奎县13例无症状感染者转为确诊病例，香坊区3例）；新增无症状感染者12例（望奎县2例、绥化北林区2例，昂昂溪区7例、大箐山县1例），均为望奎县惠七镇惠七村确诊病例、无症状感染者的密切接触者和密接的密接。当地根据推送的数据信息，在对所有排查出的人员进行核酸筛查中，检测结果呈阳性。专家根据临床症状诊断为确诊病例或无症状感染者，现均已转至定点医疗机构进行隔离治疗或集中医学观察。（总台央视记者张艺馨 杨洋）,,,2021-01-13,,1,0,0,"黑龙江新增16例确诊,黑龙江新增12例无症状",
4592815772536085,JCWyRaDKB,#小微早安call# 这一笑治愈了不开心 照亮了全世界早安@时代少年团-宋亚轩 ,,,2021-01-13,宋亚轩超话,157,116,42,小微早安call,时代少年团-宋亚轩
4592664542199433,JCSCW9eaJ,#肖战被夸漂亮的小伙##肖战说自己长了一张大众脸#《奇妙之城》@X玖少年团肖战DAYTOY  回到故乡重庆在茶桌上闲聊。面对“漂亮小伙儿”的赞美，肖战竟然说自己长了一张大众脸，哈哈哈哈明明是可爱帅气的小伙子～战哥对自己有什么误解 腾讯微视的微博视频 ,,,2021-01-12,肖战超话,146,37,9,"肖战被夸漂亮的小伙,肖战说自己长了一张大众脸",X玖少年团肖战DAYTOY
4592652031108233,JCSiL4EiJ,#小微喊你来聊天#小可爱们，你心中的#爱豆最让人心动的出圈神图#究竟是哪张呢？快来让小微康康吧 ,,,2021-01-12,,571,120,1,"小微喊你来聊天,爱豆最让人心动的出圈神图",
4592624902348529,JCRB09QXv,【#北京一确诊隐瞒行程被立案侦查#】#北京疫情防控工作发布会#通报：9日公布的确诊病例存在隐瞒活动轨迹、密接人员、发病就诊等情况，涉嫌妨害传染病防治罪，公安部门已开展立案侦查。（央视新闻）北京一确诊隐瞒行程被立案侦查#热点追踪 ,,,2021-01-12,,6,3,2,"北京一确诊隐瞒行程被立案侦查,北京疫情防控工作发布会",
4592605897950999,JCR6lxmpV,#李佳琦纪录片#李佳琦首支个人纪录片来咯！快来看看不一样的李佳琦～不仅展现了自己日常生活，还有对待工作的认真态度~小可爱们有没有在李佳琦直播间买过东西鸭？#李佳琦的狗太可爱了#李佳琦首支个人纪录片来了，他展现出了很生活的一面，对待每一次工作的认真#最IN资讯  ,,,2021-01-12,李佳琦超话,1,0,0,"李佳琦纪录片,李佳琦的狗太可爱了",
4592604237273600,JCR3Fuwc8,#杨幂行走的饭圈百科#《刺杀小说家》茶话会上，5G冲浪的杨幂在线向于和伟科普饭圈专有名词，不愧是行走的饭圈百科幂幂子！期待大年初一的《刺杀小说家》鸭~谁看了杨幂给于和伟解说的这段，不说一句杨幂是行走的饭圈小百科呢！#最IN资讯 ,,,2021-01-12,杨幂超话,3,5,1,杨幂行走的饭圈百科,
4592595542216361,JCQPE9izL,#微视鹅选日#盼望着盼望着，南宁女主播电台又来咯～她们带着鹅选星品来咯✅蒙牛特仑苏、科颜氏高保湿面霜、美的空气炸锅…还不来抢！她们还带着雪花秀洁颜小样、阿玛尼红管唇釉、完美日记小金钻、五粮液普五第八代、雀巢咖啡礼盒、乐事薯片…好多好多惊喜好物来咯‼1月12日19: 45-23: 00记得打开微视搜索【微视鹅选日】，进入直播间，好物等你来抢！,,,2021-01-12,,1,0,0,微视鹅选日,
4592590937134867,JCQIdtW6v,#肖战重庆风景拼接照#@肖战工作室 晒出一组@X玖少年团肖战DAYTOY 与重庆风景的合照。“滚烫山城，赤子之心”，和肖战一起发现重庆之美~#肖战奇妙之城#今晚八点不见不散鸭肖战工作室晒出一组肖战与重庆风景的合照，好有意境啊！每一张都可以当壁纸的程度了！#最IN资讯    ,,,2021-01-12,肖战超话,1912,200,166,"肖战重庆风景拼接照,肖战奇妙之城","肖战工作室,X玖少年团肖战DAYTOY"
4592590743933042,JCQHUgvaa,#王一博侧脸轮廓#王一博最新时尚大片曝光，身穿彩色拼贴外套，气质迷人~完美的下颌线和精致的侧颜真的太绝了！酷盖在线狙击心脏 ,,,2021-01-12,王一博超话,41,13,4,王一博侧脸轮廓,
4592584515918544,JCQxRoPGo,#风雪无阻大片#快来看看这组高级又精致的时尚大片！美女帅哥们真的好好看！每一位都好养眼~不知道小可爱们pick哪一位呢？风雪无阻大片是什么高贵冷艳的大片啊！杨幂 华晨宇 李易峰等都好好看！#最IN资讯    ,,,2021-01-12,,1857,155,21,风雪无阻大片,
4592575715477646,JCQjFmYZ8,【#新冠疫苗保护效力79.34％意味着什么#】目前，我国正有序推进重点人群新冠疫苗接种。这次接种的新冠灭活疫苗，据Ⅲ期临床试验期中数据，其保护效力为79.34%，意味着79.34% 的受试者因接种疫苗免于被感染。保护效力越高，就有更高比例的接种者可以免于被感染，就可以更快更高效实现群体免疫。看解读↓（央视新闻）新冠疫苗保护效力79.34％意味着什么，更高比例的接种者可以免于被感染#新冠疫苗保护效力79.34％##最IN资讯,,,2021-01-12,,0,0,0,新冠疫苗保护效力79.34％意味着什么,
4592574855911417,JCQihoNPr,【#黑龙江齐齐哈尔新增7例无症状#感染者】今天，据黑龙江省齐齐哈尔市疫情防控指挥部，齐齐哈尔昂昂溪区对3名绥化市望奎县返齐人员管控并核酸检测阳性，对其密切接触者同时进行排查检测时，发现4名核酸检测阳性人员，市疾控中心于今日13:30分复核阳性。上述7人目前均为新冠肺炎无症状感染者，均在大五福玛村。现已对排查出的密切接触者及密切接触者的密切接触者采取集中隔离观察，继续对其密切接触者及密切接触者的密切接触者进一步排查中。齐齐哈尔全市范围内已启动应急响应机制。（总台央视记者杨洋 张艺馨）,,,2021-01-12,,0,0,0,黑龙江齐齐哈尔新增7例无症状,
4592569579734070,JCQ9LEQh8,【最新！#石家庄邢台廊坊全域封闭管理#】河北疫情防控发布会通报：为防止疫情输出，对石家庄市、邢台市、廊坊市全域实行封闭管理，人员、车辆非必要不外出。对三市中高风险地区的村庄和居民小区采取更为严格的封控措施，继续的严控人员流动。在公路、铁路、城市客运、民航、水路等方面，采取最严格的管控措施。封住大交通，管控小交通，坚决防止重点地区人员流动，导致疫情向外传播扩散。 （央视新闻）河北：对石家庄、邢台、廊坊全域实行封闭管理#热点追踪,,,2021-01-12,,1,0,0,石家庄邢台廊坊全域封闭管理,
4592561655649074,JCPWZnHA6,#河北新增21例确诊#【#石家庄新增16例本土确诊#】河北疫情防控发布会通报：今天0-10时，河北新增本土确诊21例，其中石家庄16例，邢台5例。（央视新闻） ,,,2021-01-12,,1,0,0,"河北新增21例确诊,石家庄新增16例本土确诊",
4592560913523602,JCPVNeMEi,#2021年春晚logo# 2021牛年春节联欢晚会logo火热出炉，2021年一起“牛”转乾坤！小可爱们最期待谁登上春晚舞台鸭？#2021年央视春晚logo#  ,,,2021-01-12,,31,16,0,"2021年春晚logo,2021年央视春晚logo",
4592560742079833,JCPVw8J3H,#杨超越微博屏蔽的关键词#杨超越在微博设置了屏蔽关键词，没想到屏蔽的居然是“杨超越丑”，哈哈哈哈超越妹妹是对自己的颜值有什么误解嘛~妹妹这么美，这不是屏蔽了个寂寞嘛杨超越晒出自己屏蔽关键字截图，没想到屏蔽的居然是“杨超越丑”#最IN资讯  ,,,2021-01-12,杨超越超话,78,18,7,杨超越微博屏蔽的关键词,
4592560154617070,JCPUzjn6S,#肖战更博#肖战久违的社交平台更新视频啦！给大家送来了新年祝福~新年快乐，牛年大吉！战哥的笑容好治愈！新的一年期待更多的新作品鸭~肖战久违的社交平台更新视频啦！给大家送来了新年祝福#最IN资讯    ,,,2021-01-12,肖战超话,108,22,5,肖战更博,
