id,bid,正文,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4586120954782474,JA8oLk48G,#转发抽奖##猎魔人#全网首部中文有声剧上线微信读书app啦！《猎魔人》系列小说，乃是波兰国宝级奇幻作家安杰伊·萨普科夫斯基的代表作，也是横扫全球游戏奖项的3A游戏巨作《巫师3》原作小说，NETFLIX同名热播剧集蓝本。【转发+关注@腾讯微信读书】抽2位听众送价值72.8元《猎魔人》全新修订版纸书1本。 该书讲述了一位身佩白狼徽章，流浪天下的猎魔人在动荡乱世中的传奇故事。本次有声书由@重庆出版集团 授权，@机核网 出品，@北斗企鹅 制作。基于全新修订译本，数十位专业配音演员动人演绎，尽显绚烂的奇幻风采！ “魔物的鲜血终有洗净之日，人类的罪孽如何才有终结之时？“现在，你听到远处响起的马蹄声了吗？” 评论区置顶，扫描海报二维码，立即试听！ 腾讯微信读书的微博视频 抽奖详情,,,2020-12-25,iPhone客户端,30,49,137,"转发抽奖,猎魔人","腾讯微信读书,重庆出版集团,机核网,北斗企鹅"
4585747539042847,JzYGtBWsn,#转发赠书#一边忙碌打拼，一边想摆脱“996”“007”？调侃自己是“打工人”“社畜”的你，可能也做过很多改变现状的尝试，却发现坚持下来特别难！可能你陷入某种知识焦虑，大量购书购课但收效甚微。还可能你经济上缺乏安全感，为了钱工作，又觉得不快乐，不自由。《把24小时装进钱包里》一书帮你少走弯路，高速度实现想要的幸福生活！《把24小时装进钱包里》【转发+关注@腾讯微信读书】抽3位书友送实物书1本。来微信读书阅读，鼓起勇气走出困境吧！#如何看待花呗下调年轻人用户额度##人的潜力究竟有多大##职场##职场有话说##不想上班##职场那些事儿# 抽奖详情,,,2020-12-24,iPhone客户端,25,38,85,"转发赠书,如何看待花呗下调年轻人用户额度,人的潜力究竟有多大,职场,职场有话说,不想上班,职场那些事儿",腾讯微信读书
4585301035195788,JzN4jlNF2,#直播预告#2020年新冠疫情对全球社会经济造成了巨大的冲击与挑战，全球化格局将迎来新的重构！🤔在国内国际双循环相互促进的新发展格局下，@巴曙松 老师在《资产报告》最新一版中也及时分析了资管行业的新机遇和新趋势。今晚8点 ， 微信读书的小伙伴@湛庐文化  邀请巴曙松老师为书友们解读报告中讲述的新机遇新趋势。【微信读书·微信视频号】为你直播，赶快扫码预约！这场《预见2021，资管行业的未来》主题直播，同时还邀请到了招商资产管理（香港）有限公司CEO白海峰先生，他会从海外资产管理这个方向来进行分析，同时也会探讨对国内资产管理行业的启示。《资产报告》系列已连续权威发布了15年，《资产报告》最新的一版《2020年中国资产管理行业发展报告：经济双循环格局下的资产管理行业再定位》，微信读书可阅读电子书或购买纸书！📖,,,2020-12-23,iPhone客户端,5,0,0,直播预告,"巴曙松,湛庐文化"
4585290604219996,JzMNuhHOs,#直播预告#经济差距压缩，民主党上台，中美关系如何发展？新冠疫情点燃第四次金融危机，2021年金融市场会发生哪些变化？又将如何影响每个普通人？著名经济学家王培德带你预测2021年经济走向！今晚12月23日19:00【微信读书·微信视频号 】将为你直播《中美之争继续，2021年的金融市场会有哪些变化？》主题分享会，扫描海报二维码预约观看直播！分享会的主题图书为由@蓝狮子图书 出版，王培德老师所著的《中国经济2021中国经济2021：开启复式时代》，微信读书可阅读/收听电子书，或购买纸书。📖,,,2020-12-23,iPhone客户端,5,2,2,直播预告,蓝狮子图书
4584925255179790,JzDidlJv0,#直播预告#每个人在人生的不同阶段应该如何获得幸福感？🤔@湛庐文化 诚邀积极心理学之父马丁·塞利格曼（著有畅销书《真实的幸福》《活出最乐观的自己》《认识自己，接纳自己》）以及3位大咖一起跨洋连线直播，分享他们对幸福的迷思！今晚12月22日20:30【微信读书•微信视频号 】将为你直播！扫描海报二维码预约观看直播！借着这场分享会，希望能帮助大家更好地追求生命的快乐与意义！另外，近日出版的《塞利格曼自传塞利格曼自传》一书还呈现了塞利格曼的传奇一生，微信读书可阅读电子书！✒️通过《塞利格曼自传》，我们可以了解塞利格曼如何始终与焦虑为伴，如何与周围的环境格格不入，如何带领心理学冲出黑暗，奔向光明，引导心理学面向未来，而不再是被过往所驱使。📚这本书能让你更加深入地了解当代心理学尤其是积极心理学；如果你也想追求幸福，那么这本书能教你如何找出自己的优势和生活的意义，让自己的生活变得越来越幸福。,,,2020-12-22,iPhone客户端,4,4,0,直播预告,湛庐文化
4584301037890903,Jzn3px6MD,#转发赠书#由@王凯kkw @杨烁 @董冬咚d  @杨采钰Ora 主演的电视剧#大江大河2今日开播#！一个新的时代开启了！ 怀揣理想，坚守信念，前行不息。微信读书可阅读电视剧原著小说！全景展现改革开放以来中国经济、社会、生活变迁，深度揭示历史转型新时期平凡人物命运。点击阅读👉《大江大河微信读书》【转发+关注@腾讯微信读书】抽1位书友送实物书1套。读《大江大河》，有人看到权谋，有人看到商略，有人看到国策，有人看到整整一代人的命运浮沉。还原国家与个人进步背后的苦泪细节。青年入世启蒙之书！快来微信读书阅读吧！赠书由@读客熊猫君 提供。#大江大河2# 抽奖详情,,,2020-12-20,iPhone客户端,71,61,140,"转发赠书,大江大河2今日开播,大江大河2","王凯kkw,杨烁,董冬咚d,杨采钰Ora,腾讯微信读书,读客熊猫君"
4583468891127048,Jz1pf4Jcc,#直播预告#谈到欧洲中世纪，你想到什么？很多人会形容为“黑暗”。然而，恰恰是漫长而黑暗的中世纪孕育了近代最伟大的文化运动和政治运动，缔造了欧洲文明的基石。我们该如何认识这段历史？今晚12月18日19:30，【微信读书·微信视频号】将为你直播《黎明前的黑暗？浅谈西欧中世纪》主题讲座。马上扫描下方海报二维码预约观看直播！讲座由@北京大学出版社 主办，特邀北京大学历史系朱孝远教授作为主讲嘉宾，主题图书为由马克垚教授主编的《世界文明史》，微信读书可购买纸书。《世界文明史》这是一部揭示人类文明遗产的旷世巨著，几乎涵盖每一时代，每一国家，涉及政治、经济、军事、宗教、文化、哲学、历史、教育、艺术、音乐、科技等领域。欧洲中世纪无疑是黑暗的。从公元476年西罗马帝国灭亡起，欧洲进入了长达近千年的“混乱期”，各个封建国家之间战乱频仍，“黑死病”肆虐整个大陆。但是，可以说没有中世纪就没有独特的现代欧洲体制，也没有后来的人文精神解放和文化发展的繁荣。一起来听朱孝远教授的主题讲座直播，了解一个真实的中世纪欧洲吧！,,,2020-12-18,微博 weibo.com,2,1,1,直播预告,北京大学出版社
4583078153957856,JyRf1gBCo,#转发赠书# 庆嫦娥五号载誉归来！祝《月背征途》上市大火！《月背征途》#嫦五凯旋日#首发，致敬中国航天！微信读书可阅读电子书！本书中国探月国家队记录人类首次登陆月球背面全过程，我们自己的探月前沿科普，我们中国航天的光荣与梦想！@腾讯微信读书 联手《月背征途中国探月国家队——北京航天飞行控制中心为你讲述人类登陆月球面的全部过程，以及操控月球车的幕后故事。月球背面隐藏着哪些不为人知的奥秘？月球车的“身体结构”是怎样的？探测器的工作原理是什么，运用了哪些前沿科技？如何在地球上与月球背面建立通信？“嫦娥四号”沿什么路线飞到月球背面？着陆点该怎么选？如何在地球上操作月球背上的月球车？“玉兔”在月背如何“睡觉”“行走”“吃饭”？月球坑中隐藏着哪些神秘物质？满满都是细节。从“嫦娥一号”到“嫦娥四号”，从月球车工作原理、地外天体遥操作技术到驾驶员的修炼过程，从“鹊桥”中继星的发射定点到月球背面着陆点选择，从一波三折的降落过程到“南征北战”一次次月面涉险探测，一项国家级的伟大工程正逐步在我们眼前展开，壮观的月球景观、月球车的神秘冒险之旅、震惊世界的科学发现将由近百张高清图片一一见证》为#中国航天加油#，祝福中国航天事业，星空浩瀚无比，探索永无止境！【转发+关注@腾讯微信读书】抽3位书友送实物书1本！#我国首次月球采样返回任务完成##一只小动物从嫦五返回器前跑过##嫦五返回器成功着陆##嫦娥五号##北京航天飞行控制中心再亮大红屏# 抽奖详情,,,2020-12-17,iPhone客户端,36,39,115,"转发赠书,嫦五凯旋日,中国航天加油,我国首次月球采样返回任务完成,一只小动物从嫦五返回器前跑过,嫦五返回器成功着陆,嫦娥五号,北京航天飞行控制中心再亮大红屏","腾讯微信读书,腾讯微信读书"
4582502712215276,JyCgT9iig,#转发赠书#一场不期然的相遇，成就了一段商场漩涡中奋不顾身的暖心之恋。佟馨每每回首，都觉得不可思议，她从没有想到，自己的人生在遇到李惟肖的那一刻，会发生那么大的改变！本是一场偶然间的利益结合，却让彼此成为对方此生绕不过去的风景。《云巅之上说爱你》在微信读书上架啦！【转发+关注@腾讯微信读书】抽3位书友送实物书1本。初见，李惟肖是高冷沉默的金融才俊，运筹帷幄、纵横商场，佟馨是欢脱乐观的胡同女孩儿，虽然平凡，却积极勇敢，努力追逐着自己小小的梦想。本来毫无交集的两个人，却被命运这双巨手，紧紧牵扯在一起。他从不曾为谁真正心动，却甘愿帮她抵挡所有的责难、流言与风雨，她犹疑、踌躇、甚至胆怯，却终被他点燃起熄灭已久的心火……快来微信读书阅读吧！《云巅之上说爱你》#为什么相爱变得越来越难# 抽奖详情,,,2020-12-15,iPhone客户端,38,53,123,"转发赠书,为什么相爱变得越来越难",腾讯微信读书
4582336434540846,JyxWHj3hs,微信读书的小伙伴@小米智能生活 即将推出小米多看电纸书PRO啦！在小米多看电纸书PRO中使用微信读书，向完美阅读再迈一步！PRO不仅是全面升级，更是焕然新生！阅读是走向未来的不竭动力，精益求精是PRO的深意！【转发+关注@腾讯微信读书 @小米智能生活】抽3位书友送出小米小背包3份。  抽奖详情,,,2020-12-15,微博 weibo.com,85,83,189,,"小米智能生活,腾讯微信读书,小米智能生活"
4582131022695472,JysBobjdm,“即便是在万物生长的春天，也有被风吹落的刚开不久的花，就像我们当中那些早逝的人。”知名编剧、青年作家伍子豪 @张爱猴 最新短篇小说集《好结局微信读书》在微信读书上架啦！这本书是为了悼念逝去的生命和爱情，也是为了给每个悲伤的故事重新安排一个“HappyEnding”。【转发+关注@腾讯微信读书】抽3位书友送实物书1本。📚《好结局》里的11篇故事，有的荒诞，有的真实，有的欢乐，有的悲伤，内容丰富到难以归类，却又极为私人，一个女孩的身影始终隐现其中。《好结局》像是一所当代都市年轻人的精神暗室，进入其中的人可以暂时逃离现实、愉悦，乃至癫狂，但同时又不得不直面其中的痛苦、孤独与失去。它不是将人带入黑暗，而是让人从黑暗中体验一遍，再回到阳光下，然后你会重新获得生活的勇气。快来微信读书阅读吧！《微信读书》 抽奖详情,,,2020-12-14,iPhone客户端,37,39,99,,"张爱猴,腾讯微信读书"
4581356819984378,Jy8sFFTom,#直播预告#全球新冠疫情未熄，第二波疫情卷土重来。如何使疫情防控井然有序，使社会经济生活有条不紊？ 除了政府的号召力和执行力，还需要公共领域在其中扮演重要的角色！今晚12月12日19:30，【微信读书·微信视频号 】将为你直播《公共领域与当代中国的城市管理：疫情期间的历史思考》主题讲座。扫描海报二维码预约观看直播！🎤讲座由@北京大学出版社 主办，邀请澳门大学特聘教授、历史系主任王笛作为主讲嘉宾，主题图书为王笛教授所著的《走进中国城市内部》。微信读书可购买纸书哦！⛲️公共领域是指国家之外的社会力量，包括各种社会、经济、慈善、文化、教育的组织，是作为国家管理的一种补充。⚠️只有公共领域充分发展的社会才是一个健全的社会，才能在遇到像今年新冠疫情突发事件的时候，全社会有序地组织起来，应对危机。📚主题图书《走进中国城市内部》是王笛教授以往个案研究在学理上的系统总结和提炼，利用微观史、大众文化理论，探索中国城市史研究的新方法，目的在于探明以往历史研究中被忽视的城市民众生活的微观世界。📖全书以简明清新的笔调，展示出西方思潮与本土文化的冲突、精英阶层与底层民众的冲突、国家权力与社会功能的冲突。#南京机场劝返成都旅客是P的##重庆彭水确诊女孩父亲发声##成都地铁推出口罩自动售卖机#,,,2020-12-12,iPhone客户端,1,8,0,"直播预告,南京机场劝返成都旅客是P的,重庆彭水确诊女孩父亲发声,成都地铁推出口罩自动售卖机",北京大学出版社
