id,bid,正文,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4591104970465375,JCe3v1X43,#一月新番# 问大家一哈，一月新番你打算看哪些小助手目前暂定只有工作细胞和摇曳露营看下各位的喜好吧当然如果你平时不喜欢看番的话，也可以向小助手推荐一下你喜欢的剧毕竟马上就是周末啦 ,,,2021-01-08,微博 weibo.com,20,40,2,一月新番,
4591019393556200,JCbPteV84,#冷冷冷# 大大大大家早早早上好好好好今天天天天就就就是周五啦啦啦啦希希望各位记记记得保暖暖不不不然就会会会像小小小助手一一一样手抖抖抖抖抖得打打打字都不不不利索 ,,,2021-01-08,腾讯手游助手超话,31,28,0,冷冷冷,
4590826057369704,JC6NDuVcc,#灌篮高手# 今天看到最热血的一条新闻《灌篮高手》将拍剧场版电影爷的青春又回来了各位最爱里面的哪个角色呢小助手最喜欢的是三井 ,,,2021-01-07,微博 weibo.com,28,13,3,灌篮高手,
4590750668950590,JC4Q2Bysm,#手游# #新游推荐# 今天上线的《通感纪元》小助手中午试玩了一哈，目前的体验还可以立绘质量不错，战斗时的Q版小人也挺可爱的而且战斗带有战棋的策略元素，新鲜感十足最重要的是，好像我在这游戏里的欧气有点厉害 ,,,2021-01-07,腾讯手游助手超话,6,10,0,"手游,新游推荐",
4590502517674131,JBYnNwcoj,#王者荣耀# 说个冷知识，其实小助手是个王者荣耀的老玩家至于老到什么程度，当时我玩的时候游戏还不叫这名字比较惨的是当时那个号找不回来了这次艾琳重塑还是挺期待的，希望早日能在正式服里见到她吧  腾讯手游助手的微博视频 ,,,2021-01-06,微博视频,13,17,0,王者荣耀,
4590440839905387,JBWMjFyQj,给大家分享一组关于夕阳的美图毕竟自从当了打工人后几乎很少有机会可以看见夕阳了平时放假也基本不出门，更是看不到（图来源网络，侵权即删）#壁纸# #动漫壁纸# ,,,2021-01-06,微博 weibo.com,46,13,0,"壁纸,动漫壁纸",
4590400989311992,JBVK2D4tq,诸位，事情是这样的早上小助手不是介绍了《妄想山海》这游戏吗如果有人试玩后感兴趣的话记得来手游助手这里领个保底6 块的首充很多游戏首发时我们都会有这种白给的奖励哈具体的领取方法可以私信我（不会吧不会吧，我不会又被夹吧）#妄想山海#,,,2021-01-06,微博 weibo.com,15,36,0,妄想山海,
4590312657522699,JBTrzvyZR,#妄想山海# 《妄想山海》已经首发上线啦刚刚小助手下载体验了一下，发现这游戏内容挺多的首先你可以选择不当人里面有很多个种族可选，每个都能自由捏脸，比如小助手就选择了图2的种族，感觉潜力无穷至于玩法上就非常自由，游戏打造了一个开放世界，你可以探索世界各处的奇珍异兽，或者是发现隐藏于山间遗迹的上古神器，或者是专注砍树挖矿捡材料，建造自己的专属家园。可以说无论你喜欢什么玩法，在这里都能找到自己的乐趣如果你想在电脑上用大屏幕来感受这山海世界的魅力，欢迎用我们的手游助手总的来说推荐各位尝试一下，不过千万要记住，进游戏后不要随便看到一个怪就想打它一下，因为很有可能下一秒你就会躺下了,,,2021-01-06,微博 weibo.com,31,34,2,妄想山海,
4590152469186114,JBPhcCxJ8,#仙剑奇侠传# 明天中午12点就可以预约仙剑七的试玩啦虽然小助手只玩过初代，但对于仙剑这IP还是很有情怀的就看明天的运气能不能抢到试玩资格了另外仙剑七还邀请了周深演唱主题曲《相守》推荐大家去听听 ,,,2021-01-05,微博 weibo.com,28,11,1,仙剑奇侠传,
4590064037009314,JBMYztprs,#世界上真的有奥特曼#直接看哭了虽然小助手只看过迪迦，对整个系列不算太了解但是只要心中有爱眼里有光，那么奥特曼就一定会出现的！ ,,,2021-01-05,微博 weibo.com,41,31,0,世界上真的有奥特曼,
4589966417730734,JBKr7wr7g,#小寒# #2021首个寒潮预警# #部分地区降温10℃以上#热搜里同时出现这三个是一种什么体验遥想一个月前的小助手甚至穿着短袖谈笑风生谁知元旦过后的小助手已经瑟瑟发抖怀疑人生那么这么冷的天，有人一起喝奶茶吗 ,,,2021-01-05,腾讯手游助手超话,18,34,1,"小寒,2021首个寒潮预警,部分地区降温10℃以上",
4589761341430271,JBF6m604T,#sky光遇# 看到大家都在抽，我也来凑个热闹吧评论+关注抽1人，送雪花斗篷（可折现）抽4人，每人一张季卡（折现45r）周五晚上开，到时用微博平台抽新的一年大家也要加油冲鸭  抽奖详情 ,,,2021-01-04,sky光遇超话,717,4188,61,sky光遇,
4589719570096745,JBE0Z0pap,#支付宝年度账单#又到了一年一度“我为什么会有这么多钱”的自我质疑时间不过有一说一，今年因为疫情原因导致不能出门，花费上确实少了很多但即使如此，在外卖等吃的方面依然花了好几万各位的年度账单是怎样的，在线等一个年花千万的富婆 ,,,2021-01-04,iPhone 8,24,19,0,支付宝年度账单,
4589695131197186,JBDnz51rs,#奥特曼# #抽卡# 原来无论过多少年，大家都挺喜欢抽卡的昨天去小学门口的小卖部，问现在小学生们都喜欢买什么玩具大妈直接就给我推荐了1块钱1包的抽卡，还是奥特曼的1包6张，别说卡面还挺精致的，居然还有分R/SR/SSR以后手游抽卡前可以先开几包这东西，用来玄学垫刀估计是不错的选择,,,2021-01-04,微博 weibo.com,21,14,0,"奥特曼,抽卡",
4589591752875897,JBAGPc49r,#手游# #新游推荐##  看了下，本周的新游还挺多的1月6日：《妄想山海》，腾讯首款山海经开放宇宙手游，可以抓捕骑乘、吞噬培养百种中国上古异兽，喜欢此类题材的可以体验下1月7日：《阿卡迪亚》，二次元卡牌手游，立绘挺不错的，不过暂时只上IOS，安卓要19日才上线1月7日：《通感纪元》，二次元轻策略SRPG类手游，立绘同样可圈可点，玩法上有点战棋元素，感觉挺新鲜的1月8日：《天谕》，网易经典IP同名MMO手游，主打东方幻想题材，探索万物有灵的云垂大陆不知道大家对哪款游戏感兴趣呢，小助手估计都会下载体验一下，当然哪个游戏会长期玩下去，就要看具体的游戏质量了,,,2021-01-04,腾讯手游助手超话,26,40,0,"手游,新游推荐",
4589416003928513,JBw7mgtZ7,给大家分享一件关于本人2021年的首例惨事相信各位在这种天气下洗澡时，开始都会先把水开小一点来测个水温然而刚才小助手在进行这一步时，一束冷水直接落在头顶上到底是谁把淋浴开关给打开了#沙雕日常# ,,,2021-01-03,微博 weibo.com,67,41,0,沙雕日常,
4589306057851306,JBtg1wWtY,#中了5000万会立刻离职吗#应该不会的，因为不工作的话是真的挺无聊而且5000万感觉也花不了一辈子不过嘛，放假偶尔做做这种白日梦还是可以的，明天就要继续搬砖了 腾讯手游助手的微博投票 ,,,2021-01-03,iPhone 8,401,28,0,中了5000万会立刻离职吗,
4589021563720717,JBlRafBVz,害，本来打算今天去看电影的万万没想到居然被鸽了整个下午只能窝在被窝里看综艺各位最近在看什么综艺，来推荐一个吧 ,,,2021-01-02,微博 weibo.com,36,44,0,,
4588696240134711,JBdos0z2L,#电影推荐# 明天终于回温啦打算出门看个电影，各位有啥好推荐吗目前的候选有拆弹专家2、波妞、疯狂原始人2和神器女侠这四部个人比较倾向看拆弹专家2 ,,,2021-01-01,微博 weibo.com,25,29,0,电影推荐,
4588616933712023,JBbkxfzFl,#2021年的第一天# 各位新年快乐别问为什么这祝福来得这么晚，问就是昨晚肝太狠了各位玩的游戏在今天有送啥福利吗小助手把自己玩的稍微列了一下：游戏B，白送35抽，然而全沉了游戏S，送了300钻（2抽），存起来等下次新卡；游戏O，送了一次10连，结果依然是沉了游戏L，啥都没有（重点批评！）总结就是今天不宜抽卡，还是出去吃个火锅吧,,,2021-01-01,腾讯手游助手超话,38,37,0,2021年的第一天,
4588332669469605,JB3W2DJtz,有一说一，今晚这么冷的天，还有人出去跨年倒数的话，我必须夸你一句美丽冻人小助手在家裹得严严实实的，依然还是被天气这老流氓给冻手冻脚 ,,,2020-12-31,腾讯手游助手超话,23,14,0,,
4588311220593466,JB3ns2uo2,#王者荣耀# 新赛季来了有些时候了，各位知道有啥比较大的变动吗来看看手游助手的萌妹是怎样说的后续还会有新版本的装备分析，直接告诉你版本答案快速上分 腾讯手游助手的微博视频 ,,,2020-12-31,王者荣耀超话,9,5,0,王者荣耀,
4588236414391907,JB1qNiqxd,#吃货在这里# 刚看到一组很厉害的图老实说有几张我真以为是照片没想到全是画出来的，画师们也太猛了吧 ,,,2020-12-31,微博 weibo.com,33,17,2,吃货在这里,
4588204105928387,JB0AGoSf9,#2020最后一天# 今天就是本年度最后一天啦大家年初定的小目标是否实现了呢不管怎样都要乐观地迎接新年的到来哈另外小助手发现今天好像挺热闹不仅游戏里有各种更新活动，微博热搜里也热闹非凡，真是不到最后一天你永远不知道会发生什么 ,,,2020-12-31,微博 weibo.com,10,22,0,2020最后一天,
4587981832457789,JAUObajnL,#手游# 今天偶然发现了一款游戏主题是干饭勇者的日常核心玩法就是去不同地方冒险收集食材然后制作不同料理开始干饭还能自由布置店铺家具什么的整体画风比较清新可爱，放置玩法也挺休闲 ,,,2020-12-30,微博 weibo.com,20,18,1,手游,
4587951000392224,JAU0s1E2c,#恋与制作人# 新的一年马上要来啦给各位夫人送点小礼物吧只要评论+关注抽1位夫人，送138元自选周边（就是你随便选的意思）；抽5位夫人，每人一张月卡；1月3日晚上开奖，到时用微博平台抽祝大家新的一年欧气满满，要啥有啥  抽奖详情 ,,,2020-12-30,恋与制作人超话,335,1688,131,恋与制作人,
4587845082159213,JARfC93I1,#2020还剩2天#提前透露下下图就是两天后小助手的日常不过图里还少了台电脑各位有跨年倒数的计划吗，或者说元旦打算去哪里玩 ,,,2020-12-30,微博 weibo.com,17,27,0,2020还剩2天,
4587808720686620,JAQiY2SCw,#手游# 最近天气越来越冷了为了不让手指处于日常冰冷的状态想找个打歌游戏来玩玩各位有啥好的推荐吗自从邦邦以后我就很少玩音游了 ,,,2020-12-30,微博 weibo.com,42,44,0,手游,
4587614125950324,JALf6oXWY,睡前来个小广告今天小助手特地邀请了一位萌妹纸给大家点评一哈最近首发的《使命召唤手游》你可以不玩这游戏但萌妹的声音总不能不听吧#使命召唤手游#  腾讯手游助手的微博视频 ,,,2020-12-29,微博视频,11,21,0,使命召唤手游,
4587567066128713,JAK1cpImd,#你们家冷成啥颜色了#诸位你们那多少度了据说今天开始了新一轮的降温然而广东深圳这里，晚上8点半温度22，小助手甚至还穿着短袖 ,,,2020-12-29,微博 weibo.com,14,39,0,你们家冷成啥颜色了,
4587530324812628,JAJ3WkbZ2,#高低情商对比# 分享一张最近经常看到的图大家可以自由发挥你们有啥很秀的想法吗 ,,,2020-12-29,微博 weibo.com,40,15,0,高低情商对比,
4587508321485612,JAIus6etu,#手游#  #新游推荐# 明天有个比较休闲的游戏开始内测名字什么的就不说了（想知道的话就看图~）看画风倒是挺清新可爱的据说玩法还是小助手比较钟爱的休闲放置，还有炼金元素然而我并没有抢到首测资格如果有去体验的小伙伴，记得回来告诉我这游戏好不好玩 ,,,2020-12-29,微博 weibo.com,17,15,0,"手游,新游推荐",
4587255564605754,JABUMjkam,#手游# 问大家一个小问题玩游戏你们会不会有时很莫名其妙地就弃坑了小助手玩游戏的时候，有时在刷着刷着突然脑海里浮现出“就这？”的念头然后下一秒就把游戏给删了整个过程一气呵成毫不拖泥带水你们也有过这情况吗 ,,,2020-12-28,微博 weibo.com,139,90,0,手游,
4587230582804225,JABgubLvr,#麦当劳#今天有谁吃到了麦当劳的0元板烧鸡腿堡吗小助手前几天领了两张券，本来打算早早下班就去吃的万万没想到家附近的麦当劳居然在装修然后那两张券还是仅限今天使用的 ,,,2020-12-28,微博 weibo.com,19,16,0,麦当劳,
4587115360819277,JAygE3r89,#网易云音乐年度总结#周一估计各位还没缓过神吧要不分享一下你听歌APP内的年度歌曲最近正好也有点歌荒欢迎各位大佬来互补歌单 ,,,2020-12-28,微博 weibo.com,52,75,0,网易云音乐年度总结,
4586920002716701,JAtbyboJL,#阴阳师手游# 抽奖第五弹来啦新一期的花合战和小狗狗的典藏皮肤要来了，这次抽什么不用我多说了吧只要关注+评论抽2名选手，每人一份少羽大天狗典藏皮肤；抽4名选手，每人一份花合战经典礼盒；1月1月零点开奖，到时用微博平台直接开奖，算是手宝小小的跨年心意吧，先祝大家新年快乐（PS：深夜发抽奖只为躲避夹总，我太难了） 抽奖详情,,,2020-12-28,阴阳师手游超话,185,1257,42,阴阳师手游,
4586868106598590,JArPQrGAS,#定格2020暖暖瞬间# #手游# 针不戳挂机刷材料的日常看到这数字就很开心了 ,,,2020-12-27,微博 weibo.com,11,22,0,"定格2020暖暖瞬间,手游",
4586779795263985,JApxpm5oZ,啊这嫌疑人竟在我身边 ×嫌疑人竟是我自己 √太难了太难了 ,,,2020-12-27,微博 weibo.com,32,18,0,,
4586701697322500,JAnvruIUQ,#使命召唤手游#要想游戏玩得好，到处白嫖少不了作为一个资深白嫖怪，游戏上线时的各种白给奖励自然是不可能错过的下面《使命召唤手游》各平台的奖励，你觉得哪个最香秋秋：保底送2Q币、AK47特殊皮肤、QQ定制名片等（图1）WX：1~188随机现金、M4特殊皮肤、红包定制封面等（图2）手游助手：保底6元首充免单、12块充值补贴、手宝专属现金奖励、近20款武器道具皮肤（图3.4）上面就是小助手觉得比较实用的奖励，不过要注意其中很多都有首次下载的要求。比如你想要手游助手的首充免单，就要“首次下游戏”是在手游助手内完成才能领取哦~PS：其他平台也有自己的奖励，不过由于每个人的手机不一样，这里就不单独拿出来说了~PS2：夹总别搞我了，求求了,,,2020-12-27,使命召唤手游超话,9,17,0,使命召唤手游,
4586433187416406,JAgwmv7ls,#手游# 刚刚发现一款很神奇的游戏好像是可以经营自己的一个奶茶品牌这对于喜欢喝奶茶的小助手来说不是绝配吗有没有玩过的大佬来点评下这游戏 ,,,2020-12-26,腾讯手游助手超话,22,36,0,手游,
4586332514950340,JAdTZkLOc,相信大家昨天在各种地方都能看到#使命召唤手游# 的上线信息不过可能很多人之前没有听过也没玩过这游戏到底好不好玩呢今天小助手也是早早就爬起床，给大家整了个视频方便各位了解一哈如果有人感兴趣的话，可以私信我领取一个小任务完成后会有来自手宝的红包奖励哈#吃鸡# 腾讯手游助手的微博视频,,,2020-12-26,使命召唤手游超话,10,11,0,"使命召唤手游,吃鸡",
4586100419206534,JA7RDCD2u,#时空中的绘旅人# 双旦抽奖第四弹来啦给大家送点十连抽颜料福利希望你可以抽到想要的卡只要评论+关注抽1名DJ，奖励猎场颜料收纳箱抽3名DJ，奖励猎场颜料服装礼包（具体内容可以看图）如果已经购买则折现，元旦0点开奖，到时用微博平台抽祝愿大家新的一年里欧气满满！ 抽奖详情,,,2020-12-25,时空中的绘旅人超话,722,3567,149,时空中的绘旅人,
4585959490061919,JA4cl0g6H,#使命召唤手游正式上线# #周杰伦我又可以了# 诸位，《使命召唤手游》正式上线啦游戏下载：使命召唤手游首发活动只要你首次下载是在手游助手内完成的即可领取保底6元，最高648的首充免单福利杰伦看了都说好为了庆祝游戏上线，只要你完成一个小任务，手宝会给各位发放红包福利，具体任务是啥可以私信我了解一下哈（PS：杰伦也太帅了吧！）,,,2020-12-25,使命召唤手游超话,17,25,0,"使命召唤手游正式上线,周杰伦我又可以了",
4585804892220173,JA0aZ9jzf,不知道大家有没有发现今天小助手并没有活跃在各大超话那是因为我才刚下班如此兢兢业业传播正能量的手宝难道不比博人传热血吗 ,,,2020-12-24,iPhone 8,63,38,1,,
4585723606602791,JzY3SrHGD,各位大声告诉我今晚平安夜你们都有啥活动不会只有我一个人在加班吧不会吧不会吧 ,,,2020-12-24,微博 weibo.com,40,49,0,,
4585459831539341,JzRcr6ss5,#圣诞节# #圣诞快乐# 诸位，睡醒就是圣诞了不会还有人没有拿到微博圣诞帽吧这个点还没睡的，先来看看小助手收集的圣诞美图当然还可以预约一波《使命召唤手游》的公测福利反正免费的东西不拿白不拿就差你助力了！和我一起0元领取使命召唤手游永久武器吧！ ,,,2020-12-24,微博 weibo.com,21,22,0,"圣诞节,圣诞快乐",
4585436540311020,JzQAS1iUs,#江南百景图# 双旦抽奖第三弹来啦展昭+白玉堂马上就来了给大家送点金画轴吧只要评论+关注抽5个知府大人，每人一个月画卷礼包（如已购买则折现）28号晚上开奖，到时用微博平台抽祝大家双旦快乐，欧气满满  抽奖详情 ,,,2020-12-23,江南百景图超话,522,2957,285,江南百景图,
4585327727745952,JzNLmwv4I,#中国成年女性平均体重59千克#这热搜给人一种“我还能吃”的错觉不过我周围的集美基本没超过这体重倒是真的接下来就是验证一下这数字的准确性只要我开个投票，理论上应该各占比50%吧 腾讯手游助手的微博投票 ,,,2020-12-23,微博 weibo.com,429,26,1,中国成年女性平均体重59千克,
4585313374568777,JzNodjaxX,#闪耀暖暖# 双旦抽奖第二弹来了只要评论+关注抽3名小可爱，每人一张大月卡抽3名小可爱，每人一张小月卡均支持折现，27号晚上开，到时用微博平台抽PS：评论同样没啥要求，想不到的姐妹们可参考评论范例“手宝瑞思拜克”  抽奖详情 ,,,2020-12-23,闪耀暖暖超话,581,4002,79,闪耀暖暖,
4585249013505615,JzLIpeHYb,#沙雕表情包# 大家互相分享一波手机里的沙雕图吧我先来几张最近经常看到的 ,,,2020-12-23,腾讯手游助手超话,28,30,0,沙雕表情包,
4585073887675213,JzH9WwcFL,#天涯明月刀手游# 大家都是老熟人，就不来跟各位客套了趁着岁末双蛋之际，整波小福利吧只要关注+评论抽10名少侠，每人一份福袋礼包 周日晚上开，到时用平台直接抽（PS：所谓福袋礼包，就是连小助手都不知道会有什么，可能是提升功力的材料，也有可能是像光音天等人气外观，就是这么刺激） 抽奖详情,,,2020-12-22,天涯明月刀手游超话,228,1672,154,天涯明月刀手游,
4585064589958295,JzGUWFMBF,#使命召唤手游#这是小助手的第800条微博决定给大家整个小广告《使命召唤手游》将于12月25日公测听过这IP的相信都知道它有多重磅不过如果你没听过的话也不要紧，到时直接下载体验你就懂了最后推荐大家可以预约一哈就差你助力了！和我一起0元领取使命召唤手游永久武器吧！毕竟预约礼包都是白嫖不用钱的,,,2020-12-22,微博 weibo.com,23,20,0,使命召唤手游,
4584979646908222,JzEHWsZ8W,给大家说个好消息就在刚才，小助手突然获得了一笔双蛋资金说是要给各位发点游戏福利而现在的问题是，到底该发哪个游戏比较好呢？于是只好整了个投票，大家来发表下意见吧 腾讯手游助手的微博投票 ,,,2020-12-22,微博 weibo.com,740,116,1,,
4584878132168686,JzC4d96aO,#王者荣耀# 王者荣耀超话 各位觉得这次王者的双蛋活动怎么样反正小助手眼里只看到了一句话蔡文姬奇迹圣诞皮肤马上就要返场啦这次我必定拿下到时来个不怕送分的让我坑一下吧 ,,,2020-12-22,微博 weibo.com,31,18,0,王者荣耀,
4584717762429602,JzxTyac38,#手游# 腾讯手游助手超话 刚刚统计了一下本年度小助手下载过的游戏居然有77款除了体育竞速外，基本所有的类型都有涉及到而这只是手游的数量，要是算上PC端和NS上的，估计要破百可是我怎么感觉今年能留下印象的游戏好像并不多 ,,,2020-12-21,微博 weibo.com,30,26,0,手游,
4584692071809794,Jzxe77AOe,#冬至吃啥# 突然发现今天居然还没有吃到饺子于是赶紧点了份饺子外卖虽然那店就在楼下，但走下楼去买是不可能的在等外卖的时间里想问大家一个问题你觉得饺子里哪种肉馅是最好吃的呢 腾讯手游助手的微博投票 ,,,2020-12-21,微博 weibo.com,312,36,0,冬至吃啥,
4584635080386163,JzvKc1Csr,#给我一顶圣诞帽#害，周一总算忙得差不多了还是给大家发点美图今天的主题是冬&雪，看看有没有你喜欢的吧（图片来源网络，侵权即删） ,,,2020-12-21,微博 weibo.com,36,17,0,给我一顶圣诞帽,
4584541463514006,JztjceK9w,哪些手游看上休闲实际却要爆肝？#手游# 刚才看到这问题，脑海里瞬间想到了年初玩的一款叫《XX商店》的手游这游戏的核心玩法就是模拟经营，你会扮演一个店长在城市中开店，还可以自己制作装备进行贩卖，或者组建探险队去迷宫冒险，游戏融合了模拟经营+Rougelike+RPG养成等多种元素听上去是不是很休闲？但实际上游戏里如果你想要发展，就要加入工会，而你城镇设施的等级是跟你工会所有人的总捐款数相关，就是说如果你是个混子，大佬们根本不会乐意让你白嫖，只能每天爆肝但有一说一，这游戏还真的挺好玩的，当时让我沉迷了近两个月，属于比较少见的佳作,,,2020-12-21,微博 weibo.com,39,19,0,手游,
4584351994224661,JzonBhJ1H,腾讯手游助手超话 美丽的周末马上就要结束了收拾好东西准备当新一轮的打工人下周预计会有点忙毕竟有一款年度重磅游戏要上线了相信肯定有人已经知道是什么了吧请大声说出它的名字 ,,,2020-12-20,微博 weibo.com,49,39,0,,
4584318409646809,JznvqEtzH,#冬至# 突然解锁了一个新知识原来冬至并不是固定的12月22日它有可能是21日或者是23日应该不会只有小助手一个人不知道吧。不会吧不会吧 ,,,2020-12-20,微博 weibo.com,12,0,0,冬至,
4583937831085668,JzdBB4yqM,腾讯手游助手超话 兄弟姐妹们，今年的第一次家庭火锅吃过了吗 ,,,2020-12-19,腾讯手游助手超话,42,40,0,,
4583755782557216,Jz8RYaJfq,各位早安！大冷天的周末还能坚持早起的人是最可爱的当然你能看到这一条并不是因为我已经起来了而是我早早就调好了定时发布，没想到吧 ,,,2020-12-19,微博 weibo.com,24,31,0,,
4583584008765934,Jz4oUAMq2,这次的#微博之夜# ，各位都参加了吗小助手点进去发现有不少熟悉的脸孔此外就有点花里胡哨，根本整不明白感觉是不是年纪大了后已经无欲无求了 ,,,2020-12-18,iPhone 8,26,18,0,微博之夜,
4583568138045395,Jz3ZjxKYr,周末又来啦这周天气这么冷自然还是老规矩不出门不过这周的赛事还挺多的明天下午有#2020kpl秋季赛# 总决赛这几天还有#LPL全明星# 感觉一边肝游戏的同时一边看比赛也是挺不错的选择 ,,,2020-12-18,微博 weibo.com,10,10,0,"2020kpl秋季赛,LPL全明星",
4583505605171381,Jz2mslHjn,#圣诞节# 一周后就是圣诞了各位有准备什么礼物打算送人吗或者说有想要收到的礼物吗不妨大声说出来吧，反正我只负责收不负责送 ,,,2020-12-18,腾讯手游助手超话,24,32,0,圣诞节,
